collection_time,amps,volts,watts
1682634943.113019,0.7587,5.335,4.047
1682634943.53953,0.7587,5.335,4.047
1682634943.894334,0.7587,5.343,4.053
1682634944.266966,0.7587,5.343,4.053
1682634944.751381,0.6812,5.343,3.639
1682634945.028637,0.6812,5.339,3.636
1682634945.374075,0.6812,5.339,3.636
1682634945.683221,0.7295,5.339,3.894
1682634946.069411,0.7295,5.339,3.894
1682634946.492627,0.7295,5.349,3.902
1682634946.875603,0.5863,5.349,3.136
1682634947.183096,0.5863,5.349,3.136
1682634947.539324,0.5863,5.349,3.136
1682634947.969647,0.5863,5.349,3.136
1682634948.336943,0.6337,5.349,3.389
1682634948.635564,0.6337,5.349,3.389
1682634948.96214,0.6337,5.34,3.383
1682634949.281954,0.6337,5.34,3.383
1682634949.671739,0.5353,5.34,2.858
1682634950.094346,0.5353,5.34,2.858
1682634950.450512,0.5353,5.346,2.861
1682634950.721954,0.5353,5.346,2.861
1682634951.087404,0.7085,5.346,3.787
1682634951.399337,0.7085,5.346,3.787
1682634951.744506,0.7085,5.339,3.782
1682634952.066959,0.7085,5.339,3.782
1682634952.368081,0.8056,5.339,4.301
1682634952.752839,0.8056,5.339,4.301
1682634953.026931,0.8056,5.344,4.305
1682634953.376018,0.8056,5.344,4.305
1682634953.744432,0.6571,5.344,3.511
1682634954.15054,0.6571,5.344,3.511
1682634954.496908,0.6571,5.341,3.509
1682634954.807705,0.6571,5.341,3.509
1682634955.135602,0.7538,5.341,4.026
1682634955.479345,0.7538,5.341,4.026
1682634955.850154,0.7538,5.343,4.027
1682634956.27184,0.7538,5.343,4.027
1682634956.70168,0.7764,5.343,4.148
1682634957.1106,0.7764,5.343,4.148
1682634957.414312,0.7764,5.339,4.145
1682634957.721955,0.7764,5.339,4.145
1682634958.089337,0.735,5.339,3.924
1682634958.628057,0.735,5.339,3.924
1682634959.053295,0.735,5.342,3.926
1682634959.403166,0.7722,5.342,4.125
1682634959.722701,0.7722,5.342,4.125
1682634960.044427,0.7722,5.34,4.123
1682634960.604287,0.7722,5.34,4.123
1682634961.031926,0.8193,5.34,4.375
1682634961.340507,0.8193,5.343,4.377
1682634961.715462,0.8193,5.343,4.377
1682634962.190606,0.7675,5.343,4.1
1682634962.525541,0.7675,5.341,4.099
1682634962.838001,0.7675,5.341,4.099
1682634963.15335,0.6883,5.341,3.676
1682634963.456959,0.6883,5.341,3.676
1682634963.850981,0.6883,5.352,3.683
1682634964.273189,0.6883,5.352,3.683
1682634964.644878,0.7569,5.352,4.05
1682634965.097421,0.7569,5.352,4.05
1682634965.412218,0.7569,5.34,4.041
1682634965.722815,0.7569,5.34,4.041
1682634966.062244,0.7002,5.34,3.739
1682634966.382035,0.7002,5.34,3.739
1682634966.746918,0.7002,5.343,3.741
1682634967.229346,0.7002,5.343,3.741
1682634967.590612,0.7973,5.343,4.259
1682634968.005608,0.7973,5.343,4.259
1682634968.334231,0.7973,5.338,4.255
1682634968.68784,0.7973,5.338,4.255
1682634969.023289,0.8173,5.338,4.362
1682634969.506908,0.8173,5.338,4.362
1682634969.810944,0.8173,5.339,4.363
1682634970.109392,0.8173,5.339,4.363
1682634970.466993,0.7308,5.339,3.901
1682634970.758105,0.7308,5.339,3.901
1682634971.128355,0.7308,5.34,3.902
1682634971.427294,0.7308,5.34,3.902
1682634971.789081,0.9707,5.34,5.183
1682634972.091148,0.9707,5.34,5.183
1682634972.449688,0.9707,5.342,5.185
1682634972.904385,0.9707,5.342,5.185
1682634973.231319,0.7391,5.342,3.948
1682634973.535639,0.7391,5.342,3.948
1682634973.86226,0.7391,5.352,3.955
1682634974.196088,0.7391,5.352,3.955
1682634974.512453,0.6745,5.352,3.609
1682634974.871834,0.6745,5.352,3.609
1682634975.167207,0.6745,5.344,3.604
1682634975.472329,0.6745,5.344,3.604
1682634975.85699,1.0778,5.344,5.759
1682634976.208272,1.0778,5.344,5.759
1682634976.628172,1.0778,5.342,5.757
1682634976.987354,0.9307,5.342,4.971
1682634977.283628,0.9307,5.342,4.971
1682634977.684215,0.9307,5.339,4.969
1682634978.119381,0.9307,5.339,4.969
1682634978.468416,0.7391,5.339,3.946
1682634978.7545,0.7391,5.339,3.946
1682634979.155717,0.7391,5.342,3.948
1682634979.631036,0.7391,5.342,3.948
1682634980.110661,0.8436,5.342,4.506
1682634980.438374,0.8436,5.342,4.506
1682634980.901099,0.8436,5.342,4.506
1682634981.232412,0.8433,5.342,4.504
1682634981.535124,0.8433,5.342,4.504
1682634981.864903,0.8433,5.352,4.513
1682634982.166584,0.8433,5.352,4.513
1682634982.524443,0.7201,5.352,3.853
1682634982.824058,0.7201,5.352,3.853
1682634983.184653,0.7201,5.34,3.845
1682634983.490097,0.7201,5.34,3.845
1682634983.846029,1.0586,5.34,5.652
1682634984.152645,1.0586,5.34,5.652
1682634984.508439,1.0586,5.343,5.656
1682634984.939263,1.0586,5.343,5.656
1682634985.302772,0.7303,5.343,3.901
1682634985.745353,0.7303,5.343,3.901
1682634986.104428,0.7303,5.354,3.91
1682634986.403452,0.7303,5.354,3.91
1682634986.780299,0.8991,5.354,4.813
1682634987.254539,0.8991,5.354,4.813
1682634987.694058,0.8991,5.343,4.803
1682634988.035671,0.8991,5.343,4.803
1682634988.407144,0.7179,5.343,3.835
1682634988.89176,0.7179,5.343,3.835
1682634989.173476,0.7179,5.343,3.835
1682634989.493029,0.7179,5.343,3.835
1682634989.858311,1.1194,5.343,5.98
1682634990.160878,1.1194,5.343,5.98
1682634990.640883,1.1194,5.34,5.977
1682634990.94238,1.1194,5.34,5.977
1682634991.298458,0.7408,5.34,3.955
1682634991.598042,0.7408,5.34,3.955
1682634991.951238,0.7408,5.34,3.955
