collection_time,amps,volts,watts
1668152732.751845,0.4992,5.026,2.508
1668152733.096382,0.4992,5.026,2.508
1668152733.417527,0.4992,5.026,2.508
1668152733.768832,0.5019,5.026,2.522
1668152734.0736,0.5019,5.026,2.522
1668152734.384366,0.5019,5.026,2.522
1668152734.709799,0.5019,5.026,2.522
1668152735.042132,0.4992,5.026,2.508
1668152735.392727,0.4992,5.026,2.508
1668152735.69274,0.4992,5.026,2.508
1668152736.006771,0.4992,5.026,2.508
1668152736.360173,0.4996,5.026,2.51
1668152736.650471,0.4996,5.026,2.51
1668152737.025115,0.4996,5.026,2.51
1668152737.329041,0.4996,5.026,2.51
1668152737.6817,0.4997,5.026,2.511
1668152737.978973,0.4997,5.026,2.511
1668152738.336423,0.4997,5.026,2.511
1668152738.641425,0.4997,5.026,2.511
1668152738.975604,0.5007,5.026,2.516
1668152739.440233,0.5007,5.026,2.516
1668152739.788961,0.5007,5.026,2.516
1668152740.092769,0.5007,5.026,2.516
1668152740.44244,0.5003,5.026,2.514
1668152740.906352,0.5003,5.026,2.514
1668152741.239642,0.5003,5.026,2.514
1668152741.578967,0.5003,5.026,2.514
1668152741.881689,0.5003,5.026,2.514
1668152742.182896,0.5003,5.026,2.514
1668152742.543078,0.5003,5.026,2.514
1668152742.837766,0.5003,5.026,2.514
1668152743.196382,0.5053,5.026,2.539
1668152743.48992,0.5053,5.026,2.539
1668152743.82685,0.5053,5.026,2.539
1668152744.161359,0.5053,5.026,2.539
1668152744.513083,0.4994,5.026,2.509
1668152744.96108,0.4994,5.026,2.509
1668152745.316065,0.4994,5.026,2.509
1668152745.803532,0.4994,5.026,2.509
1668152746.113758,0.4993,5.026,2.509
1668152746.415164,0.4993,5.026,2.509
1668152746.774079,0.4993,5.026,2.509
1668152747.075139,0.4993,5.026,2.509
1668152747.426034,0.496,5.026,2.492
1668152747.714147,0.496,5.026,2.492
1668152748.092658,0.496,5.024,2.491
1668152748.546319,0.496,5.024,2.491
1668152748.93255,0.4825,5.024,2.424
1668152749.36127,0.4825,5.024,2.424
1668152749.693783,0.4825,5.025,2.424
1668152749.995012,0.4825,5.025,2.424
1668152750.326291,0.4809,5.025,2.416
1668152750.645089,0.4809,5.025,2.416
1668152751.002721,0.4809,5.024,2.416
1668152751.307739,0.4809,5.024,2.416
1668152751.660148,0.5049,5.024,2.536
1668152751.964321,0.5049,5.024,2.536
1668152752.323958,0.5049,5.026,2.537
1668152752.623418,0.5049,5.026,2.537
1668152752.93505,0.499,5.026,2.507
1668152753.290282,0.499,5.026,2.507
1668152753.586279,0.499,5.026,2.507
1668152753.892484,0.499,5.026,2.507
1668152754.255363,0.5013,5.026,2.519
1668152754.555145,0.5013,5.026,2.519
1668152754.915258,0.5013,5.026,2.519
1668152755.223957,0.5013,5.026,2.519
1668152755.577611,0.5009,5.026,2.517
1668152756.024926,0.5009,5.026,2.517
1668152756.381475,0.5009,5.026,2.517
1668152756.670127,0.5009,5.026,2.517
1668152756.997228,0.5004,5.026,2.515
1668152757.352606,0.5004,5.026,2.515
1668152757.656238,0.5004,5.026,2.515
1668152758.005952,0.5004,5.026,2.515
1668152758.30295,0.5002,5.026,2.514
1668152758.617772,0.5002,5.026,2.514
1668152758.973867,0.5002,5.026,2.514
1668152759.305116,0.5002,5.026,2.514
1668152759.631419,0.5023,5.026,2.524
1668152759.93496,0.5023,5.026,2.524
1668152760.289027,0.5023,5.026,2.524
1668152760.600097,0.5023,5.026,2.524
1668152760.955462,0.4998,5.026,2.511
1668152761.382652,0.4998,5.026,2.511
