collection_time,cpu_util,watts
1682323049.685554,0.0,2.1260718927601254
1682323049.785736,0.0,2.1260400264216823
1682323049.885856,0.0,2.1260000000000003
1682323049.98591,0.0,2.1356244018019765
1682323050.086028,0.0,2.1485865198249683
1682323050.186152,0.0,2.1652
1682323050.286333,0.0,2.1732864975218606
1682323050.386459,0.25,2.1845343899076113
1682323050.48657,0.25,2.195780568161476
1682323050.58669,0.25,2.2044
1682323050.68682,0.7378048780487805,2.2174553058504882
1682323050.787407,0.7378048780487805,2.228086546999932
1682323050.887275,1.225609756097561,2.2369999999999997
1682323050.987662,1.4695121951219512,2.2491981179179503
1682323051.087513,1.9573170731707314,2.259705211126263
1682323051.187929,2.201219512195122,2.2696
1682323051.287786,2.201219512195122,2.27937435793377
1682323051.388166,2.195121951219512,2.288609489506451
1682323051.488055,2.445121951219512,2.3023000000000002
1682323051.588143,2.445121951219512,2.3056457626464155
1682323051.688241,1.9573170731707314,2.312190673188313
1682323051.788378,1.9573170731707314,2.318738140329801
1682323051.888471,1.4695121951219512,2.325282723502238
1682323051.988589,1.2256097560975607,2.335
1682323052.088738,0.7378048780487805,2.3417285920481428
1682323052.188863,0.4939024390243903,2.3547719167969325
1682323052.289006,0.4939024390243903,2.3678175709604363
1682323052.38894,0.25,2.3744
1682323052.488992,0.0,2.3939725021653806
1682323052.589113,0.24390243902439024,2.4070840941023204
1682323052.689233,0.24390243902439024,2.4138
1682323052.789353,0.24390243902439024,2.4304087489726687
1682323052.889472,0.24390243902439024,2.4415720762068394
1682323052.989597,0.24390243902439024,2.4531
1682323053.089715,0.24390243902439024,2.4649963255971996
1682323053.189839,0.24390243902439024,2.477294285976152
1682323053.289982,0.4939024390243903,2.4924
1682323053.390125,0.7439024390243902,2.4924
1682323053.490244,0.9878048780487806,2.4924
1682323053.590368,1.2317073170731707,2.4924
1682323053.690489,1.475609756097561,2.4924
1682323053.790606,1.7256097560975607,2.4924
1682323053.890733,1.9695121951219512,2.4924
1682323053.990856,1.9695121951219512,2.4924
1682323054.091001,2.2259224515322074,2.492439495161287
1682323054.19108,2.469824890556598,2.4924664848331703
1682323054.291222,2.219824890556598,2.4925
1682323054.391307,2.219824890556598,2.492524251896571
1682323054.491447,1.9759224515322078,2.4925562274895228
1682323054.591568,1.9759224515322074,2.4926000000000004
1682323054.691724,1.9820200125078173,2.4925793923452644
1682323054.791884,1.9759224515322078,2.4925467290954924
1682323054.891967,1.7320200125078173,2.4924999999999997
1682323054.992089,1.7320200125078173,2.4924815320211637
1682323055.092174,1.7256097560975612,2.492449055019972
1682323055.192281,1.481707317073171,2.49241657090116
1682323055.292419,1.481707317073171,2.4924
1682323055.392548,1.4881175734834273,2.4979092794438227
1682323055.492639,1.4881175734834273,2.50160518050643
1682323055.592782,1.0003126954346466,2.5054000000000003
1682323055.693065,0.7503126954346466,2.5095910230598135
1682323055.793023,0.5064102564102564,2.5138808464552365
1682323055.893145,0.5064102564102564,2.5183999999999997
1682323055.993293,0.5064102564102564,2.5218503148855524
1682323056.093392,0.2564102564102564,2.5254870372934475
1682323056.193505,0.5003126954346466,2.529124279424918
1682323056.293697,0.7503126954346466,2.5316
1682323056.39375,0.9700929152148664,2.537606520132321
1682323056.493861,1.2200929152148663,2.5421584476250856
1682323056.594066,1.4639953542392568,2.5448
1682323056.694107,1.951800232288037,2.54164240727513
1682323056.794227,1.951800232288037,2.5394184376636386
1682323056.894361,1.951800232288037,2.5368000000000004
1682323056.994473,1.951800232288037,2.5346239548510128
1682323057.094659,1.951800232288037,2.5319771773379545
1682323057.19471,1.707897793263647,2.5288
1682323057.294885,1.707897793263647,2.5270095870251206
1682323057.394955,1.2317073170731707,2.5247689670421503
1682323057.495068,0.9817073170731707,2.522527380823709
1682323057.595188,0.7378048780487804,2.5207
1682323057.695306,0.25,2.517402252551181
1682323057.795428,0.25,2.514618860779277
1682323057.895556,0.5,2.5126
1682323057.995668,0.7439024390243902,2.5091516709164323
1682323058.095885,1.99390243902439,2.506443755338184
1682323058.195901,2.9462833914053426,2.5033000000000003
1682323058.296053,2.6962833914053426,2.5008801400729603
1682323058.396219,2.6962833914053426,2.4979884016095886
1682323058.496354,2.6962833914053426,2.494
1682323058.596494,2.6962833914053426,2.4894758029646615
1682323058.696523,2.6962833914053426,2.4821909147072665
1682323058.796681,2.6962833914053426,2.4716
1682323058.896772,2.4462833914053426,2.468104850057846
1682323058.996896,2.2023809523809526,2.4617218148445956
1682323059.097013,1.1962833914053426,2.45533923561563
1682323059.197123,0.4939024390243903,2.4492000000000003
1682323059.297251,0.9700929152148664,2.444832440014026
1682323059.397371,1.457897793263647,2.440625316836147
1682323059.497494,1.9457026713124272,2.4364
1682323059.597623,2.1896051103368177,2.432744108589027
1682323059.698039,2.1896051103368177,2.4290619280658485
1682323059.798093,2.1896051103368177,2.4236
1682323059.898426,2.1896051103368177,2.4250120871345886
1682323059.998391,2.1896051103368177,2.4277564535885823
1682323060.098512,1.9457026713124275,2.430505107266306
1682323060.198632,1.6957026713124275,2.4319999999999995
1682323060.29875,1.2195121951219512,2.4360290770461708
1682323060.398864,0.7317073170731707,2.4387959269543935
1682323060.498987,0.24390243902439024,2.4404
1682323060.599037,0.0,2.4457475871971854
1682323060.699215,0.0,2.4495166922735545
1682323060.79934,0.0,2.4537
1682323060.899449,0.0,2.4575669262817668
1682323060.999573,0.0,2.4619148642294766
1682323061.099717,0.25,2.467
1682323061.199855,0.4939024390243903,2.4704328649527305
1682323061.299974,0.7439024390243902,2.4745646985246346
1682323061.400112,0.9939024390243902,2.478697319245523
1682323061.499912,0.9939024390243902,2.4816
1682323061.600001,1.2439024390243902,2.4878456932276936
1682323061.700121,1.2439024390243902,2.492672387721298
1682323061.80024,1.2439024390243902,2.4962
1682323061.900362,1.2439024390243902,2.499791405786613
1682323062.000483,1.4939024390243902,2.5026211905803106
1682323062.100599,1.4939024390243902,2.5058
1682323062.200717,1.7261904761904758,2.5086141881383264
1682323062.300841,1.9639953542392565,2.5118247076390134
1682323062.40096,2.411669772843908,2.5154
1682323062.501081,2.411669772843908,2.5153760575285222
1682323062.601207,2.161669772843908,2.515349043013879
1682323062.701323,2.411669772843908,2.515322031200951
1682323062.801449,2.411669772843908,2.5153
1682323062.901574,2.411669772843908,2.5152606260127013
1682323063.001694,2.161669772843908,2.5152273857403733
1682323063.101818,1.9116697728439078,2.5152
1682323063.20194,1.4354792966534315,2.517649551453768
1682323063.302058,0.947674418604651,2.519732127198114
1682323063.402181,0.25,2.5223000000000004
1682323063.5023,0.25,2.5234175796454754
1682323063.602422,0.25,2.524874651991632
1682323063.702568,0.0,2.5263320747773896
1682323063.802674,0.0,2.527788914653712
1682323063.902796,0.25,2.5294
1682323064.002911,0.25,2.530041111600003
1682323064.103031,0.25,2.5307580383492843
1682323064.203152,0.25,2.5316
1682323064.303278,0.25,2.5321960130735808
1682323064.403396,0.5,2.532917853344929
1682323064.503514,0.75,2.5338000000000003
1682323064.60364,0.9939024390243902,2.5325527404843413
1682323064.703791,1.2439024390243902,2.5309490589328214
1682323064.803912,1.7200929152148663,2.529345854595895
1682323064.904015,1.4700929152148663,2.5284000000000004
1682323065.004139,1.7139953542392565,2.5261996037093577
1682323065.104264,2.2018002322880372,2.5246388345558834
1682323065.204383,2.6896051103368177,2.523
1682323065.304505,3.165795586527294,2.522878755219197
1682323065.404623,3.165795586527294,2.522751123775222
1682323065.50475,2.915795586527294,2.5225999999999997
1682323065.604871,2.671893147502904,2.522494493662994
1682323065.70499,2.665795586527294,2.5223652045806864
1682323065.805111,2.1896051103368177,2.5222
1682323065.905234,2.1896051103368177,2.5233567140282163
1682323066.00536,1.9457026713124275,2.5249583180672848
1682323066.105481,1.457897793263647,2.526559845831867
1682323066.205646,0.9700929152148664,2.5279
1682323066.305752,0.4939024390243903,2.530180056932008
1682323066.405866,0.24390243902439024,2.5321395819910153
1682323066.50599,0.24390243902439024,2.5336
1682323066.60611,0.24390243902439024,2.5330661019868606
1682323066.706236,0.0,2.532640591356812
1682323066.806354,0.0,2.5321000000000002
1682323066.90648,0.0,2.5317624333898
1682323067.006596,0.0,2.5312997244501125
1682323067.106717,0.0,2.5308369923704053
1682323067.206839,0.0,2.5306
1682323067.306958,0.0,2.527577705317433
1682323067.407089,0.24390243902439024,2.525546156906776
1682323067.507226,0.4939024390243903,2.5235
1682323067.607344,0.4939024390243903,2.5218652612006442
1682323067.707471,0.9700929152148664,2.520218630326412
1682323067.807588,1.2200929152148663,2.518572160208879
1682323067.907719,1.707897793263647,2.5164
1682323068.007878,2.184088269454123,2.516494197186475
1682323068.107964,2.434088269454123,2.5166324207354256
1682323068.208098,2.684088269454123,2.5167707104671515
1682323068.308227,3.1602787456445993,2.5169
1682323068.408351,2.916376306620209,2.5170854352959906
1682323068.50848,2.666376306620209,2.5172595553506514
1682323068.608604,2.666376306620209,2.5174
1682323068.708731,2.1901858304297326,2.5196472393965665
1682323068.808861,1.9401858304297328,2.5215304248002006
1682323068.908988,1.702380952380952,2.5243
1682323069.009115,1.2261904761904763,2.5255112472575467
1682323069.109249,0.9761904761904763,2.5277999434529406
1682323069.209377,0.7261904761904762,2.5312
1682323069.309503,0.25,2.5313164532153833
1682323069.409625,0.25,2.5315428692354507
1682323069.509752,0.25,2.531769296577883
1682323069.609877,0.25,2.532
1682323069.710019,0.25,2.5322665476511004
1682323069.810135,0.25,2.5325381592851954
1682323069.910256,0.0,2.5328000000000004
1682323070.010382,0.0,2.5313815975776577
1682323070.110503,0.0,2.530012581549981
1682323070.210634,0.0,2.5286434286004895
1682323070.310753,0.0,2.5278
1682323070.410874,0.0,2.5255054784244297
1682323070.510996,0.0,2.5238474413014673
1682323070.611119,0.0,2.5227999999999997
1682323070.71125,0.24390243902439024,2.523025711543648
1682323070.811378,0.7317073170731707,2.523190671439532
1682323070.911502,1.207897793263647,2.5234
1682323071.01163,1.6957026713124275,2.523500193319227
1682323071.111795,2.183507549361208,2.5236373081086376
1682323071.212216,2.8811819679658592,2.5237747734183342
1682323071.312441,3.1311819679658592,2.523911970779097
1682323071.412443,3.1311819679658592,2.524
1682323071.512566,3.1311819679658592,2.524304639212816
1682323071.612716,3.1311819679658592,2.5245292749496144
1682323071.712823,2.8872795289414688,2.5248
1682323071.812941,2.3994746508926883,2.5250098161535184
1682323071.91308,1.923284174702212,2.5252740122438517
1682323072.013201,1.4354792966534318,2.5256
1682323072.113321,0.9476744186046513,2.524369459321523
1682323072.213464,0.2500000000000001,2.5227624150674233
1682323072.313607,8.881784197001253e-17,2.5211553708133234
1682323072.413704,8.881784197001253e-17,2.52
1682323072.513826,8.881784197001253e-17,2.5176768220727617
1682323072.613957,8.881784197001253e-17,2.515862607425212
1682323072.714086,8.881784197001253e-17,2.5143999999999997
1682323072.814212,0.2500000000000001,2.512602530122266
1682323072.914309,0.2500000000000001,2.5110972934971443
1682323073.014474,0.2500000000000001,2.5098
1682323073.114589,0.2500000000000001,2.508069231640783
1682323073.214655,0.2500000000000001,2.5065501598027287
1682323073.314841,0.2500000000000001,2.5052
1682323073.414976,0.2500000000000001,2.505565462827088
1682323073.515027,0.5000000000000001,2.5058937479831522
1682323073.615219,0.7500000000000001,2.5062224954741117
1682323073.715257,0.9939024390243902,2.5064
1682323073.815465,0.9939024390243902,2.506970294386035
1682323073.915612,1.4700929152148665,2.507361085160373
1682323074.015728,1.7200929152148667,2.5076
1682323074.115943,2.4343786295005807,2.5071338829770236
1682323074.216096,2.6843786295005807,2.506798287156872
1682323074.316095,2.928281068524971,2.5063999999999997
1682323074.416249,3.178281068524971,2.5060658083802987
1682323074.51637,2.928281068524971,2.505654205341828
1682323074.616444,2.678281068524971,2.5052
1682323074.716637,2.434378629500581,2.504848762993811
1682323074.816722,2.184378629500581,2.5044572236031506
1682323074.916892,1.7081881533101047,2.5040653512351407
1682323075.017013,1.4581881533101047,2.5038
1682323075.117136,0.7439024390243905,2.5034052261505537
1682323075.21727,0.49390243902439046,2.503106693304969
1682323075.317548,0.25000000000000017,2.5028077304217367
1682323075.417507,0.2439024390243904,2.5024
1682323075.5177,0.2439024390243904,2.502106283918586
1682323075.617758,0.2439024390243904,2.501642674248277
1682323075.717887,0.2439024390243904,2.5011787364850386
1682323075.818019,0.2439024390243904,2.5009
1682323075.918143,0.2439024390243904,2.500194536429274
1682323076.018268,0.2439024390243904,2.499690356893313
1682323076.118332,0.2439024390243904,2.4994
1682323076.218515,0.2439024390243904,2.4983989045674715
