collection_time,cpu_util,watts
1682319705.290691,0.0,2.468
1682319705.390847,23.076923076923077,2.468
1682319705.490869,25.0,2.468
1682319705.591018,53.65853658536586,2.468
1682319705.691221,53.84615384615385,2.8387465888890993
1682319705.791262,43.90243902439025,3.3306082626940943
1682319705.891393,28.205128205128204,3.8229130318911473
1682319705.991712,34.146341463414636,4.201
1682319706.091838,33.33333333333333,4.201
1682319706.19183,17.073170731707318,4.201
1682319706.291954,2.564102564102564,4.201
1682319706.392005,0.0,4.202359320175511
1682319706.492105,0.0,4.203472606358472
1682319706.592175,0.0,4.205
1682319706.692244,0.0,4.205
1682319706.792315,0.0,4.205
1682319706.89236,2.4390243902439024,4.205
1682319706.992462,0.0,3.9568345122525135
1682319707.092542,0.0,3.586401092520951
1682319707.19261,0.0,3.2160117965892825
1682319707.292678,0.0,2.853
1682319707.39275,0.0,2.853
1682319707.492795,0.0,2.853
1682319707.592899,0.0,2.853
1682319707.692976,0.0,2.852106298286598
1682319707.793151,40.0,2.8512688043660255
1682319707.893315,37.5,2.85043140014192
1682319707.993808,35.0,2.85
1682319708.093688,23.076923076923077,2.85
1682319708.193769,2.5,2.85
1682319708.293862,2.5,2.85
1682319708.394034,23.684210526315788,3.024214540420485
1682319708.494417,32.5,3.1481599466395216
1682319708.594704,36.58536585365854,3.23
1682319708.694558,20.51282051282051,3.23
1682319708.794561,0.0,3.23
1682319708.894676,2.5,3.23
1682319708.994735,0.0,3.230250167981862
1682319709.094847,0.0,3.2305535468376783
1682319709.194922,2.4390243902439024,3.231
1682319709.294933,0.0,3.231
1682319709.395019,2.5,3.231
1682319709.495084,0.0,3.231
1682319709.595169,0.0,3.231
1682319709.695237,0.0,3.0917549125256794
1682319709.795313,0.0,2.995397042030077
1682319709.895402,0.0,2.917
1682319709.99594,12.5,2.917
1682319710.095999,43.90243902439025,2.917
1682319710.196316,36.58536585365854,2.917
1682319710.29623,30.0,2.917334091409533
1682319710.396229,0.0,2.917614806713994
1682319710.496424,0.0,2.918
1682319710.59659,0.0,2.918
1682319710.696712,0.0,2.918
1682319710.796997,0.0,2.918
1682319710.896966,2.5,2.8512147875827667
1682319710.997103,4.878048780487805,2.753853008972065
1682319711.097108,2.564102564102564,2.656619653654778
1682319711.197204,0.0,2.563
1682319711.297353,0.0,2.563
1682319711.397455,0.0,2.563
1682319711.497579,2.564102564102564,2.563
1682319711.59774,0.0,2.5624256605822433
1682319711.697858,0.0,2.5618828119344332
1682319711.797984,2.564102564102564,2.5613399219194375
1682319711.898111,2.564102564102564,2.561
1682319712.000329,4.878048780487805,2.561
1682319712.100388,55.00000000000001,2.561
1682319712.200565,43.58974358974359,2.561
1682319712.300803,37.5,2.9962384079402478
1682319712.400751,20.51282051282051,3.2961688715314965
1682319712.500783,0.0,3.503
1682319712.600866,0.0,3.503
1682319712.700956,0.0,3.503
1682319712.801012,0.0,3.503
1682319712.901087,0.0,3.50324893553632
1682319713.001165,2.4390243902439024,3.50352933470853
1682319713.101254,0.0,3.5038097652769076
1682319713.201364,2.5,3.504
1682319713.301451,0.0,3.504
1682319713.401489,0.0,3.504
1682319713.50156,0.0,3.504
1682319713.601668,0.0,3.504
1682319713.701866,0.0,3.3354457123402232
1682319713.801836,0.0,3.1763340378341396
1682319713.901928,0.0,3.01702845658792
1682319714.001978,0.0,2.93
1682319714.10207,0.0,2.93
1682319714.202137,0.0,2.93
1682319714.302211,0.0,2.93
1682319714.402289,0.0,2.93
1682319714.50235,0.0,2.93
1682319714.60248,0.0,2.93
