seconds,cpu,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice
1682319102.257545,cpu,105828,32,26199,1308275,2690,0,1644,0,0,0
1682319102.357627,cpu,105828,32,26199,1308315,2690,0,1644,0,0,0
1682319102.457695,cpu,105828,32,26200,1308355,2690,0,1644,0,0,0
1682319102.557770,cpu,105828,32,26200,1308395,2690,0,1644,0,0,0
1682319102.657842,cpu,105828,32,26200,1308434,2690,0,1644,0,0,0
1682319102.757929,cpu,105828,32,26201,1308473,2690,0,1644,0,0,0
1682319102.857998,cpu,105828,32,26202,1308513,2690,0,1644,0,0,0
1682319102.958081,cpu,105829,32,26202,1308553,2690,0,1644,0,0,0
1682319103.058156,cpu,105829,32,26202,1308593,2690,0,1644,0,0,0
1682319103.158237,cpu,105829,32,26202,1308633,2690,0,1644,0,0,0
1682319103.258313,cpu,105829,32,26202,1308672,2690,0,1644,0,0,0
1682319103.358397,cpu,105829,32,26202,1308711,2690,0,1644,0,0,0
1682319103.458469,cpu,105829,32,26202,1308751,2690,0,1644,0,0,0
1682319103.558547,cpu,105829,32,26203,1308790,2690,0,1644,0,0,0
1682319103.658630,cpu,105829,32,26203,1308829,2690,0,1644,0,0,0
1682319103.758714,cpu,105829,32,26203,1308868,2690,0,1644,0,0,0
1682319103.858877,cpu,105829,32,26204,1308907,2690,0,1644,0,0,0
1682319103.958873,cpu,105829,32,26205,1308946,2690,0,1644,0,0,0
1682319104.058943,cpu,105829,32,26205,1308985,2690,0,1645,0,0,0
1682319104.159182,cpu,105833,32,26207,1309019,2690,0,1645,0,0,0
1682319104.259188,cpu,105838,32,26208,1309053,2690,0,1645,0,0,0
1682319104.359253,cpu,105838,32,26209,1309092,2690,0,1645,0,0,0
1682319104.459336,cpu,105838,32,26210,1309130,2690,0,1646,0,0,0
1682319104.559416,cpu,105838,32,26210,1309169,2690,0,1646,0,0,0
1682319104.660141,cpu,105839,32,26211,1309208,2690,0,1646,0,0,0
1682319104.759870,cpu,105849,32,26213,1309234,2690,0,1646,0,0,0
1682319104.859874,cpu,105849,32,26213,1309273,2690,0,1646,0,0,0
1682319104.959941,cpu,105849,32,26213,1309313,2690,0,1646,0,0,0
1682319105.060022,cpu,105849,32,26213,1309353,2690,0,1646,0,0,0
1682319105.160106,cpu,105849,32,26213,1309391,2690,0,1647,0,0,0
1682319105.260143,cpu,105849,32,26214,1309431,2690,0,1647,0,0,0
1682319105.360218,cpu,105849,32,26214,1309470,2690,0,1647,0,0,0
1682319105.460311,cpu,105860,32,26216,1309498,2690,0,1647,0,0,0
1682319105.560400,cpu,105860,32,26218,1309536,2690,0,1647,0,0,0
1682319105.660466,cpu,105860,32,26218,1309575,2690,0,1647,0,0,0
1682319105.760564,cpu,105867,32,26222,1309602,2690,0,1648,0,0,0
1682319105.860632,cpu,105867,32,26224,1309641,2690,0,1648,0,0,0
1682319105.960779,cpu,105873,32,26228,1309669,2690,0,1648,0,0,0
1682319106.060826,cpu,105877,32,26229,1309703,2690,0,1648,0,0,0
1682319106.161169,cpu,105879,32,26229,1309740,2690,0,1648,0,0,0
1682319106.261153,cpu,105886,32,26232,1309769,2690,0,1648,0,0,0
1682319106.361185,cpu,105886,32,26232,1309808,2690,0,1648,0,0,0
1682319106.461288,cpu,105894,32,26235,1309836,2690,0,1649,0,0,0
1682319106.561343,cpu,105894,32,26236,1309874,2690,0,1650,0,0,0
1682319106.661457,cpu,105902,32,26239,1309903,2690,0,1650,0,0,0
1682319106.761500,cpu,105902,32,26240,1309941,2690,0,1650,0,0,0
1682319106.861654,cpu,105902,32,26240,1309981,2690,0,1650,0,0,0
1682319106.961772,cpu,105917,32,26244,1310000,2690,0,1650,0,0,0
1682319107.061822,cpu,105920,32,26246,1310035,2690,0,1650,0,0,0
1682319107.161940,cpu,105925,32,26246,1310070,2690,0,1650,0,0,0
1682319107.262006,cpu,105930,32,26249,1310101,2690,0,1650,0,0,0
1682319107.362345,cpu,105932,32,26250,1310139,2690,0,1650,0,0,0
1682319107.462379,cpu,105938,32,26252,1310168,2690,0,1651,0,0,0
1682319107.562517,cpu,105940,32,26252,1310206,2690,0,1651,0,0,0
1682319107.662585,cpu,105947,32,26255,1310236,2690,0,1652,0,0,0
1682319107.762694,cpu,105949,32,26255,1310273,2690,0,1652,0,0,0
1682319107.862808,cpu,105958,32,26258,1310300,2690,0,1652,0,0,0
1682319107.963179,cpu,105961,32,26259,1310337,2691,0,1652,0,0,0
1682319108.063184,cpu,105967,32,26262,1310367,2691,0,1653,0,0,0
1682319108.163256,cpu,105967,32,26262,1310406,2691,0,1654,0,0,0
1682319108.263399,cpu,105976,32,26264,1310435,2691,0,1654,0,0,0
1682319108.363584,cpu,105976,32,26264,1310473,2691,0,1654,0,0,0
1682319108.463666,cpu,105984,32,26268,1310501,2691,0,1654,0,0,0
1682319108.563902,cpu,105987,32,26268,1310539,2691,0,1654,0,0,0
1682319108.664007,cpu,105997,32,26271,1310565,2691,0,1655,0,0,0
1682319108.764118,cpu,106000,32,26271,1310602,2691,0,1655,0,0,0
1682319108.864157,cpu,106006,32,26274,1310632,2691,0,1655,0,0,0
1682319108.964418,cpu,106008,32,26274,1310670,2691,0,1655,0,0,0
1682319109.064423,cpu,106016,32,26275,1310699,2691,0,1656,0,0,0
1682319109.164658,cpu,106018,32,26276,1310737,2691,0,1656,0,0,0
1682319109.264673,cpu,106024,32,26280,1310766,2691,0,1656,0,0,0
1682319109.365064,cpu,106026,32,26282,1310804,2691,0,1656,0,0,0
1682319109.464962,cpu,106034,32,26285,1310831,2691,0,1656,0,0,0
1682319109.565835,cpu,106037,32,26286,1310868,2691,0,1656,0,0,0
1682319109.665192,cpu,106043,32,26291,1310898,2691,0,1657,0,0,0
1682319109.765574,cpu,106047,32,26291,1310934,2691,0,1657,0,0,0
1682319109.865494,cpu,106052,32,26293,1310965,2691,0,1657,0,0,0
1682319109.966128,cpu,106056,32,26294,1311000,2691,0,1657,0,0,0
1682319110.065896,cpu,106060,32,26295,1311032,2691,0,1658,0,0,0
1682319110.166084,cpu,106060,32,26296,1311071,2691,0,1658,0,0,0
1682319110.266179,cpu,106071,32,26298,1311098,2691,0,1658,0,0,0
1682319110.366799,cpu,106072,32,26298,1311135,2691,0,1658,0,0,0
1682319110.466473,cpu,106080,32,26299,1311164,2691,0,1659,0,0,0
1682319110.567108,cpu,106082,32,26299,1311202,2691,0,1659,0,0,0
1682319110.666822,cpu,106088,32,26301,1311231,2691,0,1660,0,0,0
1682319110.766885,cpu,106088,32,26301,1311271,2691,0,1660,0,0,0
1682319110.866980,cpu,106097,32,26303,1311300,2691,0,1660,0,0,0
1682319110.967055,cpu,106097,32,26303,1311339,2691,0,1660,0,0,0
1682319111.067168,cpu,106108,32,26304,1311366,2691,0,1661,0,0,0
1682319111.167233,cpu,106108,32,26305,1311404,2691,0,1661,0,0,0
1682319111.267899,cpu,106112,32,26305,1311440,2691,0,1661,0,0,0
1682319111.367591,cpu,106118,32,26307,1311471,2691,0,1661,0,0,0
1682319111.467980,cpu,106124,32,26308,1311505,2691,0,1661,0,0,0
1682319111.567883,cpu,106126,32,26312,1311538,2691,0,1662,0,0,0
1682319111.667950,cpu,106134,32,26313,1311569,2691,0,1662,0,0,0
1682319111.768008,cpu,106136,32,26314,1311605,2691,0,1662,0,0,0
1682319111.868113,cpu,106144,32,26317,1311635,2691,0,1662,0,0,0
1682319111.968230,cpu,106147,32,26319,1311670,2691,0,1662,0,0,0
1682319112.068384,cpu,106159,32,26322,1311696,2691,0,1662,0,0,0
1682319112.168496,cpu,106160,32,26323,1311731,2691,0,1662,0,0,0
1682319112.268675,cpu,106170,32,26324,1311761,2691,0,1662,0,0,0
1682319112.368679,cpu,106174,32,26326,1311792,2691,0,1663,0,0,0
1682319112.469038,cpu,106179,32,26326,1311827,2691,0,1663,0,0,0
1682319112.568860,cpu,106188,32,26328,1311853,2691,0,1664,0,0,0
1682319112.669006,cpu,106189,32,26329,1311891,2691,0,1664,0,0,0
1682319112.769050,cpu,106200,32,26331,1311917,2691,0,1664,0,0,0
1682319112.869298,cpu,106202,32,26331,1311954,2691,0,1664,0,0,0
1682319112.969304,cpu,106208,32,26334,1311984,2691,0,1664,0,0,0
1682319113.069977,cpu,106212,32,26334,1312019,2691,0,1664,0,0,0
1682319113.169677,cpu,106217,32,26337,1312051,2691,0,1664,0,0,0
1682319113.270142,cpu,106220,32,26338,1312087,2691,0,1664,0,0,0
1682319113.369965,cpu,106225,32,26339,1312118,2691,0,1664,0,0,0
1682319113.470246,cpu,106231,32,26339,1312152,2691,0,1664,0,0,0
1682319113.570200,cpu,106237,32,26342,1312182,2691,0,1665,0,0,0
1682319113.670343,cpu,106244,32,26344,1312214,2691,0,1665,0,0,0
1682319113.770379,cpu,106247,32,26345,1312248,2691,0,1665,0,0,0
1682319113.870505,cpu,106255,32,26346,1312279,2691,0,1665,0,0,0
1682319113.970554,cpu,106256,32,26347,1312315,2691,0,1666,0,0,0
1682319114.070916,cpu,106262,32,26348,1312349,2691,0,1666,0,0,0
1682319114.170799,cpu,106270,32,26348,1312378,2691,0,1666,0,0,0
1682319114.271534,cpu,106274,32,26349,1312414,2691,0,1666,0,0,0
1682319114.371154,cpu,106280,32,26352,1312444,2691,0,1666,0,0,0
1682319114.471804,cpu,106283,32,26352,1312480,2691,0,1666,0,0,0
1682319114.571514,cpu,106289,32,26354,1312511,2691,0,1666,0,0,0
1682319114.672102,cpu,106294,32,26355,1312547,2691,0,1666,0,0,0
1682319114.771884,cpu,106298,32,26357,1312578,2691,0,1666,0,0,0
1682319114.871956,cpu,106298,32,26357,1312618,2691,0,1666,0,0,0
1682319114.972056,cpu,106308,32,26360,1312643,2691,0,1666,0,0,0
1682319115.072388,cpu,106310,32,26360,1312681,2691,0,1666,0,0,0
1682319115.172319,cpu,106318,32,26362,1312709,2691,0,1667,0,0,0
1682319115.272752,cpu,106321,32,26362,1312746,2691,0,1667,0,0,0
1682319115.372637,cpu,106326,32,26365,1312776,2691,0,1667,0,0,0
1682319115.473045,cpu,106331,32,26365,1312811,2691,0,1667,0,0,0
1682319115.573020,cpu,106335,32,26368,1312843,2691,0,1668,0,0,0
1682319115.673321,cpu,106342,32,26370,1312875,2691,0,1668,0,0,0
1682319115.773243,cpu,106348,32,26371,1312907,2691,0,1669,0,0,0
1682319115.873476,cpu,106355,32,26372,1312937,2691,0,1670,0,0,0
1682319115.973490,cpu,106357,32,26374,1312973,2691,0,1670,0,0,0
1682319116.073663,cpu,106366,32,26377,1313002,2691,0,1670,0,0,0
1682319116.173665,cpu,106366,32,26378,1313040,2691,0,1670,0,0,0
1682319116.273751,cpu,106374,32,26380,1313071,2691,0,1670,0,0,0
1682319116.373805,cpu,106376,32,26380,1313108,2691,0,1670,0,0,0
1682319116.474001,cpu,106384,32,26382,1313137,2691,0,1670,0,0,0
1682319116.573989,cpu,106387,32,26382,1313172,2691,0,1671,0,0,0
1682319116.674133,cpu,106396,32,26384,1313201,2691,0,1672,0,0,0
1682319116.774178,cpu,106397,32,26385,1313239,2691,0,1672,0,0,0
1682319116.874277,cpu,106405,32,26388,1313268,2691,0,1672,0,0,0
1682319116.974347,cpu,106405,32,26388,1313306,2691,0,1673,0,0,0
1682319117.074481,cpu,106415,32,26392,1313332,2691,0,1673,0,0,0
1682319117.174526,cpu,106416,32,26392,1313370,2691,0,1674,0,0,0
1682319117.274738,cpu,106424,32,26395,1313399,2691,0,1674,0,0,0
1682319117.374720,cpu,106425,32,26397,1313436,2691,0,1674,0,0,0
1682319117.474869,cpu,106433,32,26399,1313465,2691,0,1674,0,0,0
1682319117.574963,cpu,106434,32,26400,1313502,2691,0,1675,0,0,0
1682319117.675321,cpu,106441,32,26400,1313534,2691,0,1675,0,0,0
1682319117.775230,cpu,106452,32,26404,1313558,2691,0,1676,0,0,0
1682319117.876001,cpu,106453,32,26404,1313596,2691,0,1676,0,0,0
1682319117.975664,cpu,106462,32,26406,1313623,2691,0,1677,0,0,0
1682319118.075699,cpu,106462,32,26406,1313663,2691,0,1677,0,0,0
1682319118.175756,cpu,106470,32,26409,1313690,2691,0,1678,0,0,0
1682319118.275854,cpu,106470,32,26410,1313729,2691,0,1678,0,0,0
1682319118.375979,cpu,106482,32,26413,1313754,2691,0,1678,0,0,0
1682319118.476032,cpu,106482,32,26414,1313793,2691,0,1678,0,0,0
1682319118.576117,cpu,106491,32,26416,1313819,2691,0,1679,0,0,0
1682319118.676230,cpu,106491,32,26417,1313858,2691,0,1679,0,0,0
1682319118.776320,cpu,106500,32,26421,1313885,2691,0,1679,0,0,0
1682319118.876388,cpu,106500,32,26422,1313924,2691,0,1679,0,0,0
1682319118.976476,cpu,106508,32,26424,1313952,2691,0,1680,0,0,0
1682319119.076571,cpu,106508,32,26424,1313991,2691,0,1680,0,0,0
1682319119.176638,cpu,106519,32,26426,1314017,2691,0,1681,0,0,0
1682319119.276711,cpu,106519,32,26426,1314056,2691,0,1681,0,0,0
1682319119.376787,cpu,106529,32,26427,1314085,2691,0,1682,0,0,0
1682319119.476864,cpu,106529,32,26428,1314123,2691,0,1682,0,0,0
1682319119.577185,cpu,106536,32,26429,1314155,2691,0,1682,0,0,0
1682319119.677157,cpu,106538,32,26431,1314190,2691,0,1682,0,0,0
1682319119.777294,cpu,106545,32,26434,1314221,2691,0,1682,0,0,0
1682319119.877342,cpu,106546,32,26436,1314258,2691,0,1683,0,0,0
1682319119.977446,cpu,106554,32,26438,1314286,2691,0,1683,0,0,0
1682319120.077516,cpu,106556,32,26438,1314323,2691,0,1684,0,0,0
1682319120.177643,cpu,106566,32,26440,1314350,2691,0,1684,0,0,0
1682319120.277700,cpu,106566,32,26441,1314389,2691,0,1684,0,0,0
1682319120.377785,cpu,106575,32,26442,1314417,2691,0,1684,0,0,0
1682319120.477862,cpu,106575,32,26443,1314456,2691,0,1685,0,0,0
1682319120.577951,cpu,106584,32,26444,1314484,2691,0,1685,0,0,0
1682319120.678021,cpu,106584,32,26444,1314523,2691,0,1685,0,0,0
1682319120.778116,cpu,106594,32,26447,1314549,2691,0,1686,0,0,0
1682319120.878179,cpu,106594,32,26447,1314589,2691,0,1686,0,0,0
1682319120.978463,cpu,106604,32,26451,1314615,2691,0,1686,0,0,0
1682319121.078692,cpu,106606,32,26451,1314652,2691,0,1686,0,0,0
1682319121.178788,cpu,106613,32,26452,1314682,2691,0,1687,0,0,0
1682319121.279013,cpu,106616,32,26452,1314717,2691,0,1688,0,0,0
1682319121.379012,cpu,106622,32,26455,1314749,2691,0,1688,0,0,0
1682319121.479275,cpu,106626,32,26455,1314784,2691,0,1688,0,0,0
1682319121.579250,cpu,106633,32,26456,1314814,2691,0,1688,0,0,0
1682319121.679386,cpu,106638,32,26456,1314848,2691,0,1688,0,0,0
1682319121.779460,cpu,106642,32,26460,1314881,2691,0,1689,0,0,0
1682319121.879562,cpu,106650,32,26460,1314912,2691,0,1689,0,0,0
1682319121.979626,cpu,106650,32,26463,1314948,2691,0,1690,0,0,0
1682319122.079713,cpu,106658,32,26464,1314978,2691,0,1690,0,0,0
1682319122.179821,cpu,106661,32,26465,1315014,2691,0,1690,0,0,0
1682319122.279930,cpu,106670,32,26466,1315044,2691,0,1690,0,0,0
1682319122.380003,cpu,106672,32,26467,1315080,2691,0,1690,0,0,0
1682319122.480098,cpu,106680,32,26470,1315110,2691,0,1690,0,0,0
1682319122.580256,cpu,106680,32,26472,1315147,2691,0,1691,0,0,0
1682319122.680339,cpu,106690,32,26472,1315176,2691,0,1691,0,0,0
1682319122.780530,cpu,106690,32,26473,1315214,2691,0,1691,0,0,0
1682319122.880735,cpu,106690,32,26473,1315253,2691,0,1691,0,0,0
1682319122.981135,cpu,106708,32,26477,1315272,2691,0,1691,0,0,0
1682319123.081069,cpu,106712,32,26480,1315305,2691,0,1692,0,0,0
1682319123.181195,cpu,106720,32,26481,1315335,2692,0,1692,0,0,0
1682319123.281238,cpu,106723,32,26483,1315369,2692,0,1693,0,0,0
1682319123.381394,cpu,106729,32,26484,1315402,2692,0,1693,0,0,0
1682319123.481429,cpu,106733,32,26486,1315436,2692,0,1693,0,0,0
1682319123.581530,cpu,106741,32,26488,1315467,2692,0,1693,0,0,0
1682319123.681596,cpu,106743,32,26489,1315502,2693,0,1694,0,0,0
1682319123.781735,cpu,106751,32,26490,1315531,2694,0,1694,0,0,0
1682319123.881922,cpu,106754,32,26492,1315566,2694,0,1694,0,0,0
1682319123.981943,cpu,106762,32,26494,1315595,2694,0,1694,0,0,0
1682319124.082020,cpu,106762,32,26497,1315632,2694,0,1694,0,0,0
1682319124.182182,cpu,106771,32,26498,1315661,2694,0,1695,0,0,0
1682319124.282302,cpu,106771,32,26498,1315699,2694,0,1695,0,0,0
1682319124.382730,cpu,106780,32,26499,1315728,2694,0,1695,0,0,0
1682319124.482947,cpu,106780,32,26500,1315767,2694,0,1695,0,0,0
1682319124.583054,cpu,106790,32,26502,1315794,2694,0,1696,0,0,0
1682319124.683116,cpu,106790,32,26502,1315833,2694,0,1696,0,0,0
1682319124.783211,cpu,106800,32,26503,1315861,2694,0,1696,0,0,0
1682319124.883282,cpu,106800,32,26504,1315900,2694,0,1696,0,0,0
1682319124.983364,cpu,106810,32,26509,1315927,2694,0,1696,0,0,0
1682319125.083852,cpu,106811,32,26510,1315965,2694,0,1696,0,0,0
1682319125.183801,cpu,106819,32,26513,1315993,2694,0,1696,0,0,0
1682319125.284313,cpu,106822,32,26513,1316031,2694,0,1696,0,0,0
1682319125.384134,cpu,106827,32,26516,1316062,2694,0,1696,0,0,0
1682319125.484185,cpu,106827,32,26516,1316101,2694,0,1697,0,0,0
1682319125.584295,cpu,106839,32,26518,1316126,2694,0,1697,0,0,0
1682319125.684341,cpu,106839,32,26519,1316165,2694,0,1697,0,0,0
1682319125.784425,cpu,106850,32,26521,1316191,2694,0,1698,0,0,0
1682319125.884501,cpu,106850,32,26521,1316230,2694,0,1698,0,0,0
1682319125.984624,cpu,106860,32,26523,1316257,2694,0,1699,0,0,0
1682319126.084667,cpu,106860,32,26524,1316296,2694,0,1700,0,0,0
1682319126.184764,cpu,106868,32,26527,1316325,2694,0,1701,0,0,0
1682319126.284827,cpu,106868,32,26528,1316364,2694,0,1701,0,0,0
1682319126.384926,cpu,106877,32,26530,1316391,2694,0,1701,0,0,0
1682319126.485018,cpu,106877,32,26530,1316430,2694,0,1701,0,0,0
1682319126.585188,cpu,106886,32,26534,1316457,2694,0,1702,0,0,0
1682319126.685301,cpu,106886,32,26535,1316496,2694,0,1702,0,0,0
1682319126.785326,cpu,106896,32,26538,1316524,2694,0,1702,0,0,0
1682319126.885385,cpu,106896,32,26539,1316563,2694,0,1702,0,0,0
1682319126.985483,cpu,106905,32,26542,1316591,2694,0,1703,0,0,0
1682319127.085550,cpu,106905,32,26543,1316630,2694,0,1703,0,0,0
1682319127.185695,cpu,106915,32,26545,1316657,2694,0,1703,0,0,0
1682319127.285719,cpu,106916,32,26546,1316696,2694,0,1703,0,0,0
1682319127.385803,cpu,106925,32,26549,1316723,2694,0,1704,0,0,0
1682319127.485880,cpu,106925,32,26549,1316762,2694,0,1704,0,0,0
1682319127.586007,cpu,106934,32,26551,1316790,2694,0,1704,0,0,0
1682319127.686655,cpu,106935,32,26552,1316828,2694,0,1705,0,0,0
1682319127.786410,cpu,106942,32,26555,1316857,2694,0,1706,0,0,0
1682319127.887020,cpu,106944,32,26555,1316894,2694,0,1706,0,0,0
1682319127.986884,cpu,106953,32,26558,1316922,2694,0,1707,0,0,0
1682319128.087188,cpu,106957,32,26558,1316957,2694,0,1707,0,0,0
1682319128.187084,cpu,106968,32,26561,1316980,2694,0,1708,0,0,0
1682319128.287152,cpu,106968,32,26562,1317020,2694,0,1708,0,0,0
1682319128.387266,cpu,106977,32,26564,1317047,2695,0,1708,0,0,0
1682319128.487870,cpu,106979,32,26564,1317085,2695,0,1708,0,0,0
1682319128.587601,cpu,106988,32,26567,1317111,2695,0,1709,0,0,0
1682319128.687856,cpu,106988,32,26568,1317150,2695,0,1709,0,0,0
1682319128.787832,cpu,106998,32,26570,1317176,2695,0,1710,0,0,0
1682319128.888211,cpu,106998,32,26570,1317215,2695,0,1711,0,0,0
1682319128.988190,cpu,107007,32,26574,1317242,2695,0,1711,0,0,0
1682319129.088746,cpu,107008,32,26574,1317281,2695,0,1712,0,0,0
1682319129.188509,cpu,107016,32,26578,1317309,2695,0,1712,0,0,0
1682319129.289114,cpu,107018,32,26578,1317346,2695,0,1712,0,0,0
1682319129.388963,cpu,107027,32,26579,1317374,2695,0,1712,0,0,0
1682319129.489734,cpu,107030,32,26579,1317410,2695,0,1712,0,0,0
1682319129.589116,cpu,107036,32,26582,1317440,2695,0,1713,0,0,0
1682319129.689385,cpu,107041,32,26582,1317474,2695,0,1713,0,0,0
1682319129.789358,cpu,107045,32,26586,1317506,2695,0,1714,0,0,0
1682319129.889665,cpu,107052,32,26586,1317539,2695,0,1714,0,0,0
1682319129.989691,cpu,107054,32,26588,1317574,2695,0,1714,0,0,0
1682319130.089830,cpu,107062,32,26590,1317604,2695,0,1714,0,0,0
1682319130.189914,cpu,107065,32,26591,1317638,2695,0,1714,0,0,0
1682319130.290113,cpu,107074,32,26594,1317667,2695,0,1715,0,0,0
1682319130.390127,cpu,107076,32,26595,1317704,2695,0,1715,0,0,0
1682319130.490217,cpu,107084,32,26598,1317734,2695,0,1715,0,0,0
1682319130.590292,cpu,107084,32,26599,1317772,2695,0,1716,0,0,0
1682319130.690375,cpu,107092,32,26601,1317801,2695,0,1716,0,0,0
1682319130.790448,cpu,107092,32,26602,1317839,2695,0,1716,0,0,0
1682319130.890546,cpu,107103,32,26603,1317865,2695,0,1716,0,0,0
1682319130.990616,cpu,107103,32,26604,1317905,2695,0,1716,0,0,0
1682319131.090715,cpu,107113,32,26606,1317932,2695,0,1717,0,0,0
1682319131.190778,cpu,107113,32,26607,1317971,2695,0,1717,0,0,0
1682319131.291594,cpu,107122,32,26610,1317999,2695,0,1717,0,0,0
1682319131.391303,cpu,107122,32,26610,1318038,2695,0,1717,0,0,0
1682319131.491423,cpu,107130,32,26613,1318066,2695,0,1718,0,0,0
1682319131.591471,cpu,107130,32,26613,1318106,2695,0,1718,0,0,0
1682319131.691593,cpu,107141,32,26616,1318131,2695,0,1718,0,0,0
1682319131.792251,cpu,107142,32,26616,1318170,2695,0,1718,0,0,0
1682319131.891870,cpu,107151,32,26619,1318197,2695,0,1718,0,0,0
1682319131.992125,cpu,107154,32,26619,1318234,2695,0,1718,0,0,0
1682319132.092072,cpu,107160,32,26622,1318264,2695,0,1719,0,0,0
