collection_time,cpu_util,watts
1682321966.708225,17.94871794871795,2.094
1682321966.808403,25.0,2.094
1682321966.908405,47.5,2.094
1682321967.008613,51.28205128205128,2.094
1682321967.108662,46.34146341463415,2.094
1682321967.208736,2.7027027027027026,2.8876627774769723
1682321967.30878,0.0,3.4910705292725215
1682321967.408888,2.4390243902439024,4.301
1682321967.50896,0.0,4.301
1682321967.609031,0.0,4.301
1682321967.70911,0.0,4.301
1682321967.809192,0.0,4.301
1682321967.90925,0.0,4.301
1682321968.009323,0.0,4.301
1682321968.109401,0.0,4.301
1682321968.20947,0.0,4.301
1682321968.30954,0.0,4.301
1682321968.409612,0.0,4.301
1682321968.509683,0.0,4.301
1682321968.609993,10.0,4.0020352473265435
1682321968.709968,28.947368421052634,3.6533126152949933
1682321968.810186,2.5,3.3037433874420348
1682321968.910137,23.684210526315788,2.862
1682321969.010217,4.761904761904762,2.862
1682321969.110384,28.947368421052634,2.862
1682321969.210392,0.0,2.862
1682321969.310663,38.46153846153847,2.862
1682321969.41058,0.0,2.862
1682321969.510736,28.947368421052634,2.862
1682321969.610745,4.878048780487805,2.862
1682321969.71084,23.076923076923077,2.862
1682321969.810882,2.564102564102564,2.862
1682321969.911012,25.64102564102564,2.862
1682321970.011056,0.0,2.862
1682321970.111292,21.951219512195124,2.862
1682321970.211361,15.384615384615385,2.975039072627038
1682321970.311783,5.128205128205128,3.1485717854949935
1682321970.411537,25.64102564102564,3.3209496763322113
1682321970.512094,14.285714285714285,3.484
1682321970.611838,12.82051282051282,3.484
1682321970.711857,0.0,3.484
1682321970.812074,23.076923076923077,3.484
1682321970.912029,0.0,3.4848908110116508
1682321971.012221,35.0,3.4857518786002806
1682321971.112213,0.0,3.487
1682321971.212379,25.64102564102564,3.487
1682321971.312393,2.564102564102564,3.487
1682321971.412556,20.51282051282051,3.487
1682321971.512568,5.0,3.487
1682321971.612742,20.51282051282051,3.48663727648233
1682321971.712751,2.564102564102564,3.4863364188831056
1682321971.81309,34.146341463414636,3.486
1682321971.913079,21.052631578947366,3.486
1682321972.013102,18.421052631578945,3.486
1682321972.11314,14.285714285714285,3.486
1682321972.213262,23.076923076923077,3.485492504532588
1682321972.313305,2.564102564102564,3.484929181543154
1682321972.413442,24.390243902439025,3.484365328269454
1682321972.513485,2.564102564102564,3.484
1682321972.613642,25.0,3.484
1682321972.713716,10.256410256410255,3.484
1682321972.813915,25.0,3.484
1682321972.913912,5.0,3.484
1682321973.014124,25.0,3.568507686497162
1682321973.114133,0.0,3.6716833534304154
1682321973.214296,22.5,3.822
1682321973.31431,0.0,3.822
1682321973.414552,24.390243902439025,3.822
1682321973.514517,7.894736842105263,3.822
1682321973.614722,22.5,3.822
1682321973.714705,5.128205128205128,3.822199813949712
1682321973.814881,22.5,3.8224078303506537
