seconds,cpu,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice
1682319455.893145,cpu,108989,32,27722,1444278,2764,0,1812,0,0,0
1682319455.993293,cpu,108989,32,27722,1444318,2764,0,1812,0,0,0
1682319456.093392,cpu,108989,32,27722,1444357,2764,0,1812,0,0,0
1682319456.193505,cpu,108989,32,27723,1444397,2764,0,1812,0,0,0
1682319456.293697,cpu,108990,32,27723,1444436,2764,0,1812,0,0,0
1682319456.393750,cpu,108990,32,27725,1444476,2764,0,1812,0,0,0
1682319456.493861,cpu,108991,32,27725,1444515,2764,0,1812,0,0,0
1682319456.594066,cpu,108991,32,27726,1444555,2764,0,1812,0,0,0
1682319456.694107,cpu,108992,32,27727,1444594,2764,0,1812,0,0,0
1682319456.794227,cpu,108992,32,27727,1444634,2764,0,1812,0,0,0
1682319456.894361,cpu,108992,32,27727,1444673,2764,0,1812,0,0,0
1682319456.994473,cpu,108992,32,27727,1444713,2764,0,1812,0,0,0
1682319457.094659,cpu,108992,32,27727,1444752,2764,0,1812,0,0,0
1682319457.194710,cpu,108992,32,27727,1444792,2764,0,1812,0,0,0
1682319457.294885,cpu,108992,32,27728,1444831,2764,0,1812,0,0,0
1682319457.394955,cpu,108992,32,27728,1444870,2764,0,1812,0,0,0
1682319457.495068,cpu,108992,32,27728,1444910,2764,0,1812,0,0,0
1682319457.595188,cpu,108992,32,27728,1444949,2764,0,1812,0,0,0
1682319457.695306,cpu,108992,32,27728,1444989,2764,0,1812,0,0,0
1682319457.795428,cpu,108992,32,27728,1445028,2764,0,1813,0,0,0
1682319457.895556,cpu,108992,32,27729,1445067,2764,0,1813,0,0,0
1682319457.995668,cpu,108992,32,27730,1445107,2764,0,1813,0,0,0
1682319458.095885,cpu,108994,32,27733,1445142,2764,0,1813,0,0,0
1682319458.195901,cpu,108996,32,27735,1445180,2764,0,1813,0,0,0
1682319458.296053,cpu,108996,32,27735,1445219,2764,0,1813,0,0,0
1682319458.396219,cpu,108996,32,27735,1445259,2764,0,1813,0,0,0
1682319458.496354,cpu,108996,32,27735,1445298,2764,0,1813,0,0,0
1682319458.596494,cpu,108996,32,27735,1445337,2764,0,1813,0,0,0
1682319458.696523,cpu,108996,32,27735,1445376,2764,0,1813,0,0,0
1682319458.796681,cpu,108996,32,27735,1445416,2764,0,1813,0,0,0
1682319458.896772,cpu,108996,32,27735,1445455,2764,0,1813,0,0,0
1682319458.996896,cpu,108996,32,27735,1445494,2764,0,1813,0,0,0
