frame_num,people_detected_count,processing_time
1,1,1.9501361846923828
2,1,0.5745570659637451
3,1,1.6136956214904785
4,1,1.9973182678222656
5,0,3.200167417526245
6,0,1.311281681060791
7,0,0.5865786075592041
8,0,0.5606465339660645
9,0,0.5780978202819824
10,0,0.6114449501037598
11,0,0.5314140319824219
12,0,0.5019748210906982
13,0,0.4787607192993164
14,0,0.48035454750061035
15,0,0.4715747833251953
16,0,0.5429277420043945
17,2,0.6285314559936523
18,2,0.5277371406555176
19,0,0.49006080627441406
20,0,0.47223615646362305
21,2,0.49094152450561523
22,2,0.48683953285217285
23,2,0.49379944801330566
24,2,0.46818065643310547
25,0,0.49374985694885254
26,0,0.4905996322631836
27,0,0.5026350021362305
28,0,0.48351001739501953
29,0,0.49291563034057617
30,0,0.48618435859680176
31,0,0.47832632064819336
32,0,0.4914124011993408
33,0,0.4965372085571289
34,0,0.4823787212371826
35,2,0.5006029605865479
36,2,0.47310829162597656
37,2,0.4380619525909424
38,2,0.5477242469787598
39,2,0.5068612098693848
40,2,0.4617044925689697
41,2,0.5001821517944336
42,2,0.4897747039794922
43,1,0.4940941333770752
44,1,0.4732828140258789
45,1,0.4992947578430176
46,1,0.48193836212158203
47,1,0.48999762535095215
48,1,0.4872121810913086
49,1,0.514559268951416
50,1,0.46668076515197754
51,1,0.4833817481994629
52,1,0.4945049285888672
53,1,0.48354125022888184
54,1,0.4928874969482422
55,2,0.48988914489746094
56,2,0.48418450355529785
57,2,0.5136280059814453
58,2,0.4774315357208252
59,2,0.4778151512145996
60,2,0.5020110607147217
61,2,0.5800466537475586
62,2,0.49732542037963867
63,2,0.4990694522857666
64,2,0.49361705780029297
65,2,0.4993560314178467
66,2,0.4558901786804199
67,2,0.49822568893432617
68,2,0.4769606590270996
69,2,0.48541879653930664
70,2,0.4939563274383545
71,2,0.489490270614624
72,2,0.4857800006866455
73,2,0.48914027214050293
74,2,0.4871244430541992
75,2,0.4904932975769043
76,2,0.590897798538208
77,2,0.4894094467163086
78,2,0.5937790870666504
79,1,0.652306079864502
80,1,0.8718914985656738
81,2,0.9961051940917969
82,2,0.8237454891204834
83,1,0.47681665420532227
84,1,0.5079507827758789
85,1,0.48514604568481445
86,1,0.4933340549468994
87,1,0.48362016677856445
88,1,0.48544740676879883
89,1,0.4902048110961914
90,1,0.5058166980743408
91,1,0.47805356979370117
92,1,0.4908266067504883
93,1,0.5057969093322754
94,1,0.48209404945373535
95,1,0.4351005554199219
96,1,0.519404411315918
97,2,0.5011329650878906
98,2,0.58097243309021
99,2,0.4955155849456787
100,2,0.47998476028442383
101,2,0.49146127700805664
102,2,0.48577380180358887
103,2,0.4864633083343506
104,2,0.48796582221984863
105,2,0.49220705032348633
106,2,0.48863959312438965
107,2,0.4862949848175049
108,2,0.4943239688873291
109,2,0.581904411315918
110,2,0.4998512268066406
111,2,0.4862020015716553
112,2,0.6075029373168945
113,2,0.47147512435913086
114,2,0.48581528663635254
115,2,0.4808831214904785
116,2,0.5003094673156738
117,2,0.4870729446411133
118,2,0.4408223628997803
119,0,0.5245988368988037
120,0,0.5192935466766357
121,2,0.454571008682251
122,2,0.49396228790283203
123,2,0.49808406829833984
124,2,0.4852323532104492
125,0,0.49250340461730957
126,0,0.4839959144592285
127,1,0.4844086170196533
128,1,0.48974108695983887
129,1,0.48964500427246094
130,1,0.49163126945495605
131,1,0.4890308380126953
132,1,0.5892982482910156
133,1,0.5223133563995361
134,1,0.4628872871398926
135,1,0.49530482292175293
136,1,0.4811568260192871
137,0,0.4868338108062744
138,0,0.48953700065612793
139,0,0.48926568031311035
140,0,0.48926496505737305
141,1,0.48409295082092285
142,1,0.4946300983428955
143,1,0.4893367290496826
144,1,0.4908442497253418
145,1,0.4880409240722656
146,1,0.488875150680542
147,1,0.4880795478820801
148,1,0.49465203285217285
149,1,0.4866626262664795
150,1,0.4900186061859131
151,2,0.4890563488006592
