seconds cpu user nice system idle iowait irq softirq steal guest guest_nice
1682317297.814315 cpu  71849 32 16622 634525 1865 0 652 0 0 0
1682317297.914385 cpu  71849 32 16623 634564 1865 0 653 0 0 0
1682317298.014454 cpu  71849 32 16623 634604 1865 0 653 0 0 0
1682317298.114596 cpu  71850 32 16626 634640 1865 0 653 0 0 0
1682317298.214658 cpu  71850 32 16626 634679 1865 0 653 0 0 0
1682317298.315024 cpu  71865 32 16628 634703 1865 0 653 0 0 0
1682317298.415138 cpu  71876 32 16632 634727 1865 0 653 0 0 0
1682317298.515209 cpu  71886 32 16634 634753 1865 0 653 0 0 0
1682317298.615250 cpu  71890 32 16637 634788 1865 0 653 0 0 0
1682317298.715321 cpu  71890 32 16638 634825 1866 0 654 0 0 0
1682317298.815397 cpu  71891 32 16638 634865 1866 0 654 0 0 0
1682317298.915638 cpu  71908 32 16642 634882 1866 0 654 0 0 0
1682317299.015968 cpu  71922 32 16644 634907 1866 0 654 0 0 0
1682317299.115912 cpu  71936 32 16646 634932 1866 0 654 0 0 0
1682317299.215950 cpu  71936 32 16648 634970 1866 0 654 0 0 0
1682317299.316022 cpu  71936 32 16649 635007 1866 0 654 0 0 0
1682317299.416227 cpu  71944 32 16650 635038 1866 0 654 0 0 0
1682317299.516319 cpu  71958 32 16653 635061 1866 0 654 0 0 0
1682317299.616439 cpu  71969 32 16655 635086 1866 0 654 0 0 0
1682317299.716457 cpu  71978 32 16657 635115 1866 0 654 0 0 0
1682317299.816526 cpu  71978 32 16658 635152 1866 0 654 0 0 0
1682317299.916795 cpu  71986 32 16659 635183 1866 0 654 0 0 0
1682317300.016880 cpu  71999 32 16661 635207 1866 0 654 0 0 0
1682317300.117035 cpu  72010 32 16664 635233 1866 0 654 0 0 0
1682317300.217022 cpu  72017 32 16668 635262 1866 0 654 0 0 0
1682317300.317153 cpu  72017 32 16669 635300 1866 0 656 0 0 0
1682317300.417327 cpu  72017 32 16670 635339 1866 0 656 0 0 0
1682317300.517484 cpu  72036 32 16674 635356 1866 0 656 0 0 0
1682317300.617779 cpu  72046 32 16677 635382 1866 0 656 0 0 0
1682317300.718001 cpu  72058 32 16681 635406 1866 0 656 0 0 0
1682317300.817951 cpu  72064 32 16683 635439 1866 0 656 0 0 0
1682317300.918033 cpu  72064 32 16684 635477 1866 0 656 0 0 0
1682317301.018106 cpu  72064 32 16684 635516 1866 0 656 0 0 0
1682317301.118519 cpu  72082 32 16688 635534 1866 0 656 0 0 0
1682317301.218708 cpu  72092 32 16692 635560 1866 0 656 0 0 0
1682317301.318744 cpu  72104 32 16694 635586 1866 0 656 0 0 0
1682317301.418750 cpu  72106 32 16696 635621 1866 0 657 0 0 0
1682317301.518800 cpu  72106 32 16696 635661 1866 0 657 0 0 0
1682317301.619209 cpu  72124 32 16698 635680 1866 0 657 0 0 0
1682317301.719378 cpu  72136 32 16700 635706 1866 0 657 0 0 0
1682317301.819509 cpu  72147 32 16703 635732 1866 0 657 0 0 0
1682317301.919508 cpu  72149 32 16707 635767 1866 0 657 0 0 0
1682317302.019538 cpu  72149 32 16708 635806 1866 0 658 0 0 0
1682317302.119966 cpu  72166 32 16711 635826 1866 0 658 0 0 0
1682317302.219887 cpu  72178 32 16712 635852 1866 0 658 0 0 0
1682317302.319921 cpu  72190 32 16716 635876 1866 0 658 0 0 0
1682317302.420019 cpu  72190 32 16716 635915 1866 0 658 0 0 0
1682317302.520072 cpu  72190 32 16716 635954 1866 0 659 0 0 0
1682317302.620360 cpu  72205 32 16717 635978 1866 0 659 0 0 0
1682317302.720723 cpu  72216 32 16723 636003 1866 0 659 0 0 0
1682317302.820827 cpu  72226 32 16725 636030 1866 0 659 0 0 0
1682317302.920740 cpu  72230 32 16726 636063 1866 0 659 0 0 0
1682317303.020844 cpu  72230 32 16726 636102 1866 0 660 0 0 0
1682317303.121186 cpu  72250 32 16728 636121 1866 0 660 0 0 0
1682317303.221287 cpu  72262 32 16730 636146 1866 0 660 0 0 0
1682317303.321545 cpu  72272 32 16734 636172 1866 0 660 0 0 0
1682317303.421554 cpu  72274 32 16736 636208 1866 0 660 0 0 0
1682317303.521665 cpu  72274 32 16737 636246 1866 0 660 0 0 0
1682317303.622175 cpu  72288 32 16739 636270 1866 0 660 0 0 0
1682317303.722141 cpu  72298 32 16744 636294 1866 0 660 0 0 0
1682317303.822289 cpu  72310 32 16746 636320 1866 0 660 0 0 0
1682317303.922300 cpu  72314 32 16748 636353 1866 0 660 0 0 0
1682317304.022325 cpu  72314 32 16748 636391 1867 0 660 0 0 0
1682317304.122851 cpu  72327 32 16750 636416 1867 0 661 0 0 0
1682317304.223267 cpu  72338 32 16753 636442 1867 0 661 0 0 0
1682317304.323208 cpu  72352 32 16755 636467 1867 0 661 0 0 0
1682317304.423187 cpu  72357 32 16756 636500 1867 0 661 0 0 0
1682317304.523247 cpu  72357 32 16757 636538 1867 0 661 0 0 0
1682317304.623627 cpu  72364 32 16759 636568 1867 0 661 0 0 0
1682317304.723738 cpu  72377 32 16762 636593 1867 0 661 0 0 0
1682317304.824134 cpu  72389 32 16766 636618 1867 0 661 0 0 0
1682317304.923866 cpu  72398 32 16768 636647 1867 0 661 0 0 0
1682317305.023979 cpu  72398 32 16769 636686 1867 0 661 0 0 0
1682317305.124058 cpu  72398 32 16769 636725 1867 0 661 0 0 0
1682317305.224171 cpu  72416 32 16773 636743 1867 0 661 0 0 0
1682317305.324385 cpu  72426 32 16776 636769 1867 0 661 0 0 0
1682317305.424807 cpu  72439 32 16778 636795 1867 0 661 0 0 0
1682317305.524776 cpu  72440 32 16780 636829 1867 0 663 0 0 0
1682317305.625073 cpu  72446 32 16780 636864 1867 0 663 0 0 0
1682317305.725067 cpu  72461 32 16786 636881 1867 0 663 0 0 0
1682317305.825267 cpu  72473 32 16788 636907 1867 0 663 0 0 0
1682317305.925466 cpu  72484 32 16790 636933 1867 0 663 0 0 0
1682317306.025328 cpu  72486 32 16793 636967 1867 0 663 0 0 0
1682317306.125560 cpu  72490 32 16793 637003 1867 0 663 0 0 0
1682317306.225767 cpu  72506 32 16795 637026 1867 0 663 0 0 0
1682317306.325931 cpu  72516 32 16798 637051 1867 0 663 0 0 0
1682317306.425939 cpu  72527 32 16800 637078 1867 0 663 0 0 0
1682317306.526035 cpu  72527 32 16800 637118 1867 0 663 0 0 0
1682317306.626113 cpu  72527 32 16802 637157 1867 0 663 0 0 0
1682317306.726217 cpu  72527 32 16802 637196 1867 0 663 0 0 0
1682317306.826517 cpu  72542 32 16804 637219 1867 0 663 0 0 0
1682317306.926639 cpu  72554 32 16806 637245 1867 0 663 0 0 0
1682317307.027094 cpu  72565 32 16807 637272 1867 0 663 0 0 0
1682317307.126843 cpu  72568 32 16808 637306 1867 0 663 0 0 0
1682317307.226882 cpu  72568 32 16809 637345 1867 0 665 0 0 0
1682317307.327347 cpu  72583 32 16811 637368 1867 0 665 0 0 0
1682317307.427437 cpu  72596 32 16815 637390 1867 0 665 0 0 0
1682317307.527579 cpu  72608 32 16818 637416 1867 0 665 0 0 0
1682317307.627548 cpu  72612 32 16820 637450 1867 0 665 0 0 0
1682317307.727625 cpu  72612 32 16821 637489 1867 0 665 0 0 0
1682317307.828067 cpu  72629 32 16824 637510 1867 0 665 0 0 0
1682317307.928130 cpu  72640 32 16827 637536 1867 0 665 0 0 0
1682317308.028282 cpu  72653 32 16828 637562 1867 0 665 0 0 0
1682317308.128333 cpu  72657 32 16829 637596 1867 0 665 0 0 0
1682317308.228356 cpu  72657 32 16830 637634 1867 0 666 0 0 0
1682317308.328895 cpu  72668 32 16831 637661 1867 0 666 0 0 0
1682317308.428933 cpu  72681 32 16832 637686 1867 0 666 0 0 0
1682317308.528909 cpu  72693 32 16836 637711 1867 0 666 0 0 0
1682317308.629407 cpu  72698 32 16839 637743 1867 0 666 0 0 0
1682317308.729455 cpu  72698 32 16840 637781 1867 0 667 0 0 0
1682317308.829815 cpu  72709 32 16840 637809 1867 0 667 0 0 0
1682317308.930160 cpu  72722 32 16843 637834 1867 0 667 0 0 0
1682317309.030431 cpu  72736 32 16844 637860 1867 0 667 0 0 0
1682317309.130167 cpu  72742 32 16848 637890 1868 0 667 0 0 0
1682317309.230285 cpu  72742 32 16850 637928 1868 0 667 0 0 0
1682317309.330629 cpu  72749 32 16850 637960 1868 0 667 0 0 0
1682317309.430802 cpu  72766 32 16854 637980 1868 0 667 0 0 0
1682317309.531124 cpu  72776 32 16857 638006 1868 0 667 0 0 0
1682317309.630941 cpu  72784 32 16860 638035 1868 0 667 0 0 0
1682317309.731017 cpu  72784 32 16860 638073 1868 0 668 0 0 0
1682317309.831311 cpu  72792 32 16862 638103 1868 0 668 0 0 0
1682317309.931583 cpu  72806 32 16866 638126 1868 0 668 0 0 0
1682317310.031813 cpu  72817 32 16868 638152 1868 0 668 0 0 0
1682317310.131732 cpu  72825 32 16870 638181 1868 0 668 0 0 0
1682317310.231822 cpu  72825 32 16872 638219 1868 0 669 0 0 0
1682317310.331883 cpu  72825 32 16872 638259 1868 0 669 0 0 0
1682317310.432261 cpu  72843 32 16874 638280 1868 0 669 0 0 0
1682317310.532238 cpu  72855 32 16876 638306 1868 0 669 0 0 0
1682317310.632449 cpu  72867 32 16878 638332 1868 0 669 0 0 0
1682317310.732430 cpu  72870 32 16879 638367 1868 0 670 0 0 0
1682317310.832471 cpu  72870 32 16879 638406 1868 0 670 0 0 0
1682317310.932704 cpu  72885 32 16881 638428 1868 0 670 0 0 0
1682317311.033058 cpu  72897 32 16883 638454 1868 0 670 0 0 0
1682317311.133173 cpu  72908 32 16886 638480 1868 0 670 0 0 0
1682317311.233176 cpu  72910 32 16887 638515 1868 0 670 0 0 0
1682317311.333151 cpu  72910 32 16888 638554 1868 0 670 0 0 0
1682317311.433664 cpu  72925 32 16889 638578 1868 0 670 0 0 0
1682317311.533792 cpu  72940 32 16892 638600 1868 0 670 0 0 0
1682317311.633852 cpu  72952 32 16894 638626 1868 0 670 0 0 0
1682317311.733879 cpu  72956 32 16896 638659 1868 0 670 0 0 0
1682317311.833943 cpu  72956 32 16897 638698 1868 0 671 0 0 0
1682317311.934402 cpu  72969 32 16898 638723 1868 0 671 0 0 0
1682317312.034716 cpu  72982 32 16901 638748 1868 0 671 0 0 0
1682317312.134766 cpu  72993 32 16905 638772 1868 0 671 0 0 0
1682317312.234759 cpu  72997 32 16909 638804 1868 0 671 0 0 0
1682317312.334824 cpu  72997 32 16910 638843 1868 0 671 0 0 0
1682317312.434887 cpu  72997 32 16910 638883 1868 0 671 0 0 0
1682317312.535378 cpu  73013 32 16913 638904 1868 0 671 0 0 0
1682317312.635234 cpu  73024 32 16915 638930 1868 0 671 0 0 0
1682317312.735754 cpu  73036 32 16918 638956 1868 0 671 0 0 0
1682317312.835469 cpu  73038 32 16920 638992 1868 0 671 0 0 0
1682317312.935523 cpu  73038 32 16920 639032 1868 0 671 0 0 0
1682317313.035594 cpu  73038 32 16920 639072 1868 0 671 0 0 0
1682317313.135693 cpu  73038 32 16920 639112 1868 0 671 0 0 0
1682317313.235743 cpu  73038 32 16920 639152 1868 0 671 0 0 0
1682317313.335907 cpu  73038 32 16922 639189 1869 0 671 0 0 0
1682317313.435957 cpu  73038 32 16922 639229 1869 0 671 0 0 0
1682317313.536024 cpu  73038 32 16922 639269 1869 0 671 0 0 0
1682317313.636116 cpu  73038 32 16922 639309 1869 0 671 0 0 0
1682317313.736184 cpu  73038 32 16922 639349 1869 0 671 0 0 0
1682317313.836259 cpu  73039 32 16922 639388 1869 0 671 0 0 0
1682317313.936351 cpu  73039 32 16923 639427 1869 0 671 0 0 0
1682317314.036409 cpu  73039 32 16924 639467 1869 0 671 0 0 0
1682317314.136588 cpu  73039 32 16924 639507 1869 0 671 0 0 0
1682317314.236722 cpu  73058 32 16928 639523 1869 0 671 0 0 0
1682317314.336951 cpu  73069 32 16930 639549 1869 0 671 0 0 0
1682317314.436899 cpu  73081 32 16932 639575 1869 0 671 0 0 0
1682317314.536946 cpu  73083 32 16934 639612 1869 0 671 0 0 0
1682317314.637018 cpu  73083 32 16934 639651 1869 0 671 0 0 0
1682317314.737137 cpu  73083 32 16934 639690 1869 0 671 0 0 0
1682317314.837198 cpu  73083 32 16934 639729 1869 0 673 0 0 0
1682317314.937278 cpu  73083 32 16935 639768 1869 0 673 0 0 0
1682317315.037344 cpu  73083 32 16935 639808 1869 0 673 0 0 0
1682317315.137515 cpu  73089 32 16937 639840 1869 0 673 0 0 0
1682317315.237671 cpu  73103 32 16939 639863 1869 0 673 0 0 0
1682317315.337888 cpu  73114 32 16942 639888 1869 0 673 0 0 0
1682317315.437852 cpu  73124 32 16944 639916 1869 0 673 0 0 0
1682317315.537914 cpu  73124 32 16944 639955 1869 0 673 0 0 0
1682317315.638004 cpu  73124 32 16945 639994 1869 0 673 0 0 0
1682317315.738140 cpu  73124 32 16945 640033 1869 0 673 0 0 0
1682317315.838325 cpu  73124 32 16945 640073 1869 0 673 0 0 0
1682317315.938447 cpu  73124 32 16945 640113 1869 0 673 0 0 0
1682317316.038477 cpu  73124 32 16948 640148 1869 0 673 0 0 0
1682317316.138646 cpu  73124 32 16948 640188 1869 0 673 0 0 0
1682317316.238691 cpu  73142 32 16952 640206 1869 0 673 0 0 0
1682317316.338942 cpu  73155 32 16955 640232 1869 0 673 0 0 0
1682317316.439060 cpu  73166 32 16958 640258 1869 0 673 0 0 0
1682317316.539050 cpu  73173 32 16961 640288 1869 0 673 0 0 0
1682317316.639117 cpu  73173 32 16961 640328 1869 0 673 0 0 0
1682317316.739190 cpu  73173 32 16962 640367 1869 0 674 0 0 0
1682317316.839263 cpu  73173 32 16962 640406 1869 0 674 0 0 0
1682317316.939381 cpu  73173 32 16962 640446 1869 0 674 0 0 0
1682317317.039415 cpu  73173 32 16963 640485 1869 0 674 0 0 0
1682317317.139513 cpu  73173 32 16964 640525 1869 0 674 0 0 0
1682317317.239582 cpu  73173 32 16964 640564 1869 0 675 0 0 0
1682317317.339656 cpu  73173 32 16964 640603 1869 0 675 0 0 0
1682317317.439724 cpu  73173 32 16964 640643 1869 0 675 0 0 0
1682317317.539953 cpu  73186 32 16965 640669 1869 0 675 0 0 0
1682317317.640108 cpu  73199 32 16967 640695 1869 0 675 0 0 0
1682317317.740271 cpu  73210 32 16970 640720 1869 0 675 0 0 0
1682317317.840299 cpu  73214 32 16970 640754 1869 0 675 0 0 0
1682317317.940373 cpu  73214 32 16971 640794 1869 0 675 0 0 0
1682317318.040423 cpu  73214 32 16971 640833 1869 0 675 0 0 0
1682317318.140489 cpu  73214 32 16971 640873 1869 0 675 0 0 0
1682317318.240568 cpu  73214 32 16971 640913 1869 0 675 0 0 0
1682317318.340656 cpu  73214 32 16972 640953 1869 0 675 0 0 0
1682317318.440730 cpu  73214 32 16972 640992 1869 0 675 0 0 0
