Inter-|   Receive                                                |  Transmit
seconds  face |bytes    packets errs drop fifo frame compressed multicast|bytes    packets errs drop fifo colls carrier compressed
1682319454.391626  wlan0: 15349022  277835    0    0    0     0          0      3013 3369378740 2242231    0    0    0     0       0          0
1682319454.491858  wlan0: 15349138  277837    0    0    0     0          0      3013 3369379646 2242234    0    0    0     0       0          0
1682319454.591968  wlan0: 15349254  277839    0    0    0     0          0      3013 3369380552 2242237    0    0    0     0       0          0
1682319454.692161  wlan0: 15349358  277841    0    0    0     0          0      3013 3369381084 2242239    0    0    0     0       0          0
1682319454.792393  wlan0: 15349462  277843    0    0    0     0          0      3013 3369381876 2242243    0    0    0     0       0          0
1682319454.892360  wlan0: 15349618  277846    0    0    0     0          0      3013 3369382352 2242245    0    0    0     0       0          0
1682319454.992456  wlan0: 15349682  277847    0    0    0     0          0      3013 3369383258 2242248    0    0    0     0       0          0
1682319455.092488  wlan0: 15349786  277849    0    0    0     0          0      3013 3369383790 2242250    0    0    0     0       0          0
1682319455.192589  wlan0: 15349838  277850    0    0    0     0          0      3013 3369384322 2242252    0    0    0     0       0          0
1682319455.292783  wlan0: 15349942  277852    0    0    0     0          0      3013 3369384854 2242254    0    0    0     0       0          0
1682319455.392929  wlan0: 15350046  277854    0    0    0     0          0      3013 3369385386 2242256    0    0    0     0       0          0
1682319455.492958  wlan0: 15350046  277854    0    0    0     0          0      3013 3369386292 2242259    0    0    0     0       0          0
1682319455.593148  wlan0: 15350214  277857    0    0    0     0          0      3013 3369386824 2242261    0    0    0     0       0          0
1682319455.693440  wlan0: 15350214  277857    0    0    0     0          0      3013 3369387730 2242264    0    0    0     0       0          0
1682319455.793392  wlan0: 15350330  277859    0    0    0     0          0      3013 3369388420 2242267    0    0    0     0       0          0
1682319455.893514  wlan0: 15350434  277861    0    0    0     0          0      3013 3369388922 2242268    0    0    0     0       0          0
1682319455.993658  wlan0: 15350434  277861    0    0    0     0          0      3013 3369389454 2242270    0    0    0     0       0          0
1682319456.093765  wlan0: 15350434  277861    0    0    0     0          0      3013 3369389956 2242271    0    0    0     0       0          0
1682319456.193823  wlan0: 15350434  277861    0    0    0     0          0      3013 3369389956 2242271    0    0    0     0       0          0
1682319456.294040  wlan0: 15350434  277861    0    0    0     0          0      3013 3369390858 2242272    0    0    0     0       0          0
1682319456.394113  wlan0: 15350434  277861    0    0    0     0          0      3013 3369390858 2242272    0    0    0     0       0          0
1682319456.494170  wlan0: 15350434  277861    0    0    0     0          0      3013 3369390858 2242272    0    0    0     0       0          0
1682319456.594396  wlan0: 15350434  277861    0    0    0     0          0      3013 3369390858 2242272    0    0    0     0       0          0
1682319456.694475  wlan0: 15350434  277861    0    0    0     0          0      3013 3369390858 2242272    0    0    0     0       0          0
1682319456.794593  wlan0: 15350434  277861    0    0    0     0          0      3013 3369391760 2242273    0    0    0     0       0          0
1682319456.894737  wlan0: 15350434  277861    0    0    0     0          0      3013 3369391760 2242273    0    0    0     0       0          0
1682319456.994780  wlan0: 15350434  277861    0    0    0     0          0      3013 3369391760 2242273    0    0    0     0       0          0
1682319457.094982  wlan0: 15350434  277861    0    0    0     0          0      3013 3369391760 2242273    0    0    0     0       0          0
1682319457.195083  wlan0: 15350434  277861    0    0    0     0          0      3013 3369391760 2242273    0    0    0     0       0          0
1682319457.295260  wlan0: 15350898  277869    0    0    0     0          0      3013 3369397076 2242277    0    0    0     0       0          0
1682319457.395317  wlan0: 15350950  277870    0    0    0     0          0      3013 3369397608 2242279    0    0    0     0       0          0
1682319457.495435  wlan0: 15351054  277872    0    0    0     0          0      3013 3369398140 2242281    0    0    0     0       0          0
1682319457.595551  wlan0: 15351106  277873    0    0    0     0          0      3013 3369398672 2242283    0    0    0     0       0          0
1682319457.695667  wlan0: 15351106  277873    0    0    0     0          0      3013 3369399204 2242285    0    0    0     0       0          0
1682319457.795834  wlan0: 15351262  277876    0    0    0     0          0      3013 3369399736 2242287    0    0    0     0       0          0
1682319457.895992  wlan0: 15351366  277878    0    0    0     0          0      3013 3369400268 2242289    0    0    0     0       0          0
1682319457.996073  wlan0: 15351418  277879    0    0    0     0          0      3013 3369400800 2242291    0    0    0     0       0          0
1682319458.096728  wlan0: 15351470  277880    0    0    0     0          0      3013 3369401490 2242294    0    0    0     0       0          0
1682319458.196122  wlan0: 15351626  277883    0    0    0     0          0      3013 3369401966 2242296    0    0    0     0       0          0
1682319458.296268  wlan0: 15351678  277884    0    0    0     0          0      3013 3369402498 2242298    0    0    0     0       0          0
1682319458.396508  wlan0: 15351730  277885    0    0    0     0          0      3013 3369403030 2242300    0    0    0     0       0          0
1682319458.496637  wlan0: 15351782  277886    0    0    0     0          0      3013 3369403562 2242302    0    0    0     0       0          0
1682319458.596767  wlan0: 15351834  277887    0    0    0     0          0      3013 3369404094 2242304    0    0    0     0       0          0
1682319458.696788  wlan0: 15351886  277888    0    0    0     0          0      3013 3369404626 2242306    0    0    0     0       0          0
1682319458.796990  wlan0: 15351938  277889    0    0    0     0          0      3013 3369405158 2242308    0    0    0     0       0          0
1682319458.897154  wlan0: 15351990  277890    0    0    0     0          0      3013 3369405690 2242310    0    0    0     0       0          0
1682319458.997266  wlan0: 15352042  277891    0    0    0     0          0      3013 3369406222 2242312    0    0    0     0       0          0
1682319459.097381  wlan0: 15352094  277892    0    0    0     0          0      3013 3369406754 2242314    0    0    0     0       0          0
1682319459.197487  wlan0: 15352146  277893    0    0    0     0          0      3013 3369407286 2242316    0    0    0     0       0          0
1682319459.297617  wlan0: 15352198  277894    0    0    0     0          0      3013 3369407818 2242318    0    0    0     0       0          0
1682319459.397732  wlan0: 15352390  277897    0    0    0     0          0      3013 3369408416 2242321    0    0    0     0       0          0
1682319459.497878  wlan0: 15352442  277898    0    0    0     0          0      3013 3369408948 2242323    0    0    0     0       0          0
1682319459.598000  wlan0: 15352551  277900    0    0    0     0          0      3013 3369409480 2242325    0    0    0     0       0          0
1682319459.697870  wlan0: 15352603  277901    0    0    0     0          0      3013 3369410012 2242327    0    0    0     0       0          0
1682319459.797925  wlan0: 15352655  277902    0    0    0     0          0      3013 3369410544 2242329    0    0    0     0       0          0
1682319459.898135  wlan0: 15352707  277903    0    0    0     0          0      3013 3369411076 2242331    0    0    0     0       0          0
1682319459.998219  wlan0: 15352811  277905    0    0    0     0          0      3013 3369411608 2242333    0    0    0     0       0          0
1682319460.098339  wlan0: 15352863  277906    0    0    0     0          0      3013 3369412140 2242335    0    0    0     0       0          0
1682319460.198455  wlan0: 15352967  277908    0    0    0     0          0      3013 3369412672 2242337    0    0    0     0       0          0
1682319460.298577  wlan0: 15353019  277909    0    0    0     0          0      3013 3369413204 2242339    0    0    0     0       0          0
1682319460.398694  wlan0: 15353071  277910    0    0    0     0          0      3013 3369413736 2242341    0    0    0     0       0          0
1682319460.498816  wlan0: 15353123  277911    0    0    0     0          0      3013 3369414268 2242343    0    0    0     0       0          0
1682319460.598868  wlan0: 15353227  277913    0    0    0     0          0      3013 3369414800 2242345    0    0    0     0       0          0
1682319460.699043  wlan0: 15353279  277914    0    0    0     0          0      3013 3369415332 2242347    0    0    0     0       0          0
1682319460.799166  wlan0: 15353331  277915    0    0    0     0          0      3013 3369415864 2242349    0    0    0     0       0          0
1682319460.899279  wlan0: 15353383  277916    0    0    0     0          0      3013 3369416396 2242351    0    0    0     0       0          0
1682319460.999400  wlan0: 15353435  277917    0    0    0     0          0      3013 3369416928 2242353    0    0    0     0       0          0
1682319461.099543  wlan0: 15353539  277919    0    0    0     0          0      3013 3369417460 2242355    0    0    0     0       0          0
1682319461.199649  wlan0: 15353591  277920    0    0    0     0          0      3013 3369417992 2242357    0    0    0     0       0          0
1682319461.299800  wlan0: 15353643  277921    0    0    0     0          0      3013 3369418524 2242359    0    0    0     0       0          0
1682319461.399931  wlan0: 15353695  277922    0    0    0     0          0      3013 3369419056 2242361    0    0    0     0       0          0
1682319461.500271  wlan0: 15353799  277924    0    0    0     0          0      3013 3369419588 2242363    0    0    0     0       0          0
1682319461.600363  wlan0: 15353851  277925    0    0    0     0          0      3013 3369420120 2242365    0    0    0     0       0          0
1682319461.700485  wlan0: 15353903  277926    0    0    0     0          0      3013 3369420652 2242367    0    0    0     0       0          0
1682319461.800602  wlan0: 15353955  277927    0    0    0     0          0      3013 3369421184 2242369    0    0    0     0       0          0
1682319461.900722  wlan0: 15354007  277928    0    0    0     0          0      3013 3369421716 2242371    0    0    0     0       0          0
1682319462.000842  wlan0: 15354059  277929    0    0    0     0          0      3013 3369422248 2242373    0    0    0     0       0          0
1682319462.100963  wlan0: 15354111  277930    0    0    0     0          0      3013 3369422780 2242375    0    0    0     0       0          0
1682319462.201071  wlan0: 15354163  277931    0    0    0     0          0      3013 3369423312 2242377    0    0    0     0       0          0
1682319462.301204  wlan0: 15354215  277932    0    0    0     0          0      3013 3369423844 2242379    0    0    0     0       0          0
1682319462.401320  wlan0: 15354267  277933    0    0    0     0          0      3013 3369424376 2242381    0    0    0     0       0          0
1682319462.501444  wlan0: 15354319  277934    0    0    0     0          0      3013 3369424908 2242383    0    0    0     0       0          0
1682319462.601579  wlan0: 15354371  277935    0    0    0     0          0      3013 3369425440 2242385    0    0    0     0       0          0
1682319462.701612  wlan0: 15354475  277937    0    0    0     0          0      3013 3369425972 2242387    0    0    0     0       0          0
1682319462.801708  wlan0: 15354527  277938    0    0    0     0          0      3013 3369426504 2242389    0    0    0     0       0          0
1682319462.901841  wlan0: 15354579  277939    0    0    0     0          0      3013 3369427036 2242391    0    0    0     0       0          0
1682319463.001952  wlan0: 15354683  277941    0    0    0     0          0      3013 3369427568 2242393    0    0    0     0       0          0
1682319463.102081  wlan0: 15354787  277943    0    0    0     0          0      3013 3369428100 2242395    0    0    0     0       0          0
1682319463.202206  wlan0: 15354839  277944    0    0    0     0          0      3013 3369428632 2242397    0    0    0     0       0          0
1682319463.302316  wlan0: 15354943  277946    0    0    0     0          0      3013 3369429164 2242399    0    0    0     0       0          0
1682319463.402440  wlan0: 15354995  277947    0    0    0     0          0      3013 3369429696 2242401    0    0    0     0       0          0
1682319463.502557  wlan0: 15355047  277948    0    0    0     0          0      3013 3369430228 2242403    0    0    0     0       0          0
1682319463.602681  wlan0: 15355099  277949    0    0    0     0          0      3013 3369430760 2242405    0    0    0     0       0          0
1682319463.702966  wlan0: 15355151  277950    0    0    0     0          0      3013 3369431292 2242407    0    0    0     0       0          0
1682319463.803053  wlan0: 15355255  277952    0    0    0     0          0      3013 3369431824 2242409    0    0    0     0       0          0
1682319463.903174  wlan0: 15355797  277955    0    0    0     0          0      3015 3369432356 2242411    0    0    0     0       0          0
1682319464.003270  wlan0: 15355849  277956    0    0    0     0          0      3015 3369432888 2242413    0    0    0     0       0          0
1682319464.103391  wlan0: 15355901  277957    0    0    0     0          0      3015 3369433420 2242415    0    0    0     0       0          0
1682319464.203506  wlan0: 15356005  277959    0    0    0     0          0      3015 3369433952 2242417    0    0    0     0       0          0
1682319464.303664  wlan0: 15356109  277961    0    0    0     0          0      3015 3369434484 2242419    0    0    0     0       0          0
1682319464.403794  wlan0: 15356161  277962    0    0    0     0          0      3015 3369435016 2242421    0    0    0     0       0          0
1682319464.503921  wlan0: 15356213  277963    0    0    0     0          0      3015 3369435548 2242423    0    0    0     0       0          0
1682319464.604121  wlan0: 15356317  277965    0    0    0     0          0      3015 3369436080 2242425    0    0    0     0       0          0
1682319464.704156  wlan0: 15356369  277966    0    0    0     0          0      3015 3369436714 2242428    0    0    0     0       0          0
1682319464.804281  wlan0: 15356421  277967    0    0    0     0          0      3015 3369437246 2242430    0    0    0     0       0          0
1682319464.904376  wlan0: 15356473  277968    0    0    0     0          0      3015 3369437778 2242432    0    0    0     0       0          0
1682319465.004501  wlan0: 15356525  277969    0    0    0     0          0      3015 3369438310 2242434    0    0    0     0       0          0
1682319465.104658  wlan0: 15356577  277970    0    0    0     0          0      3015 3369438842 2242436    0    0    0     0       0          0
1682319465.204742  wlan0: 15356629  277971    0    0    0     0          0      3015 3369439374 2242438    0    0    0     0       0          0
1682319465.304866  wlan0: 15356733  277973    0    0    0     0          0      3015 3369439906 2242440    0    0    0     0       0          0
1682319465.404983  wlan0: 15356837  277975    0    0    0     0          0      3015 3369440438 2242442    0    0    0     0       0          0
1682319465.505108  wlan0: 15356889  277976    0    0    0     0          0      3015 3369440970 2242444    0    0    0     0       0          0
1682319465.605237  wlan0: 15356941  277977    0    0    0     0          0      3015 3369441502 2242446    0    0    0     0       0          0
1682319465.705351  wlan0: 15356993  277978    0    0    0     0          0      3015 3369442034 2242448    0    0    0     0       0          0
1682319465.805474  wlan0: 15357045  277979    0    0    0     0          0      3015 3369442566 2242450    0    0    0     0       0          0
1682319465.905621  wlan0: 15357149  277981    0    0    0     0          0      3015 3369443098 2242452    0    0    0     0       0          0
1682319466.005729  wlan0: 15357279  277983    0    0    0     0          0      3015 3369443750 2242455    0    0    0     0       0          0
1682319466.105852  wlan0: 15357409  277985    0    0    0     0          0      3015 3369444402 2242458    0    0    0     0       0          0
1682319466.206024  wlan0: 15357461  277986    0    0    0     0          0      3015 3369444934 2242460    0    0    0     0       0          0
1682319466.306109  wlan0: 15357513  277987    0    0    0     0          0      3015 3369445466 2242462    0    0    0     0       0          0
1682319466.406252  wlan0: 15357565  277988    0    0    0     0          0      3015 3369445998 2242464    0    0    0     0       0          0
1682319466.506351  wlan0: 15357617  277989    0    0    0     0          0      3015 3369446530 2242466    0    0    0     0       0          0
1682319466.606467  wlan0: 15357721  277991    0    0    0     0          0      3015 3369447062 2242468    0    0    0     0       0          0
1682319466.706594  wlan0: 15357825  277993    0    0    0     0          0      3015 3369447594 2242470    0    0    0     0       0          0
1682319466.806720  wlan0: 15357877  277994    0    0    0     0          0      3015 3369448126 2242472    0    0    0     0       0          0
1682319466.906846  wlan0: 15357929  277995    0    0    0     0          0      3015 3369448658 2242474    0    0    0     0       0          0
1682319467.006954  wlan0: 15358033  277997    0    0    0     0          0      3015 3369449190 2242476    0    0    0     0       0          0
1682319467.107077  wlan0: 15358085  277998    0    0    0     0          0      3015 3369449722 2242478    0    0    0     0       0          0
1682319467.207197  wlan0: 15358189  278000    0    0    0     0          0      3015 3369450254 2242480    0    0    0     0       0          0
1682319467.307316  wlan0: 15358241  278001    0    0    0     0          0      3015 3369450786 2242482    0    0    0     0       0          0
1682319467.407586  wlan0: 15358357  278003    0    0    0     0          0      3015 3369452008 2242487    0    0    0     0       0          0
1682319467.507629  wlan0: 15358513  278006    0    0    0     0          0      3015 3369452484 2242489    0    0    0     0       0          0
1682319467.607704  wlan0: 15358565  278007    0    0    0     0          0      3015 3369453016 2242491    0    0    0     0       0          0
1682319467.707885  wlan0: 15358617  278008    0    0    0     0          0      3015 3369453548 2242493    0    0    0     0       0          0
1682319467.808359  wlan0: 15358721  278010    0    0    0     0          0      3015 3369454238 2242496    0    0    0     0       0          0
1682319467.908505  wlan0: 15358877  278013    0    0    0     0          0      3015 3369454872 2242499    0    0    0     0       0          0
1682319468.008634  wlan0: 15359033  278016    0    0    0     0          0      3015 3369455506 2242502    0    0    0     0       0          0
1682319468.108701  wlan0: 15359137  278018    0    0    0     0          0      3015 3369456140 2242505    0    0    0     0       0          0
1682319468.208843  wlan0: 15359293  278021    0    0    0     0          0      3015 3369456774 2242508    0    0    0     0       0          0
1682319468.308975  wlan0: 15359449  278024    0    0    0     0          0      3015 3369457408 2242511    0    0    0     0       0          0
1682319468.409091  wlan0: 15359605  278027    0    0    0     0          0      3015 3369458042 2242514    0    0    0     0       0          0
1682319468.509220  wlan0: 15359761  278030    0    0    0     0          0      3015 3369458676 2242517    0    0    0     0       0          0
1682319468.608875  wlan0: 15359865  278032    0    0    0     0          0      3015 3369459152 2242519    0    0    0     0       0          0
1682319468.709462  wlan0: 15359917  278033    0    0    0     0          0      3015 3369459842 2242522    0    0    0     0       0          0
1682319468.809615  wlan0: 15360073  278036    0    0    0     0          0      3015 3369460476 2242525    0    0    0     0       0          0
1682319468.909262  wlan0: 15360177  278038    0    0    0     0          0      3015 3369460952 2242527    0    0    0     0       0          0
1682319469.009668  wlan0: 15360229  278039    0    0    0     0          0      3015 3369461642 2242530    0    0    0     0       0          0
1682319469.109640  wlan0: 15360333  278041    0    0    0     0          0      3015 3369462016 2242531    0    0    0     0       0          0
1682319469.209743  wlan0: 15360385  278042    0    0    0     0          0      3015 3369462548 2242533    0    0    0     0       0          0
1682319469.309866  wlan0: 15360437  278043    0    0    0     0          0      3015 3369463080 2242535    0    0    0     0       0          0
1682319469.409980  wlan0: 15360489  278044    0    0    0     0          0      3015 3369463612 2242537    0    0    0     0       0          0
1682319469.510118  wlan0: 15360541  278045    0    0    0     0          0      3015 3369464144 2242539    0    0    0     0       0          0
1682319469.610237  wlan0: 15360593  278046    0    0    0     0          0      3015 3369464676 2242541    0    0    0     0       0          0
1682319469.710400  wlan0: 15360645  278047    0    0    0     0          0      3015 3369465208 2242543    0    0    0     0       0          0
1682319469.810499  wlan0: 15360697  278048    0    0    0     0          0      3015 3369465740 2242545    0    0    0     0       0          0
1682319469.910619  wlan0: 15360749  278049    0    0    0     0          0      3015 3369466272 2242547    0    0    0     0       0          0
1682319470.010742  wlan0: 15360801  278050    0    0    0     0          0      3015 3369466804 2242549    0    0    0     0       0          0
1682319470.110861  wlan0: 15360853  278051    0    0    0     0          0      3015 3369467336 2242551    0    0    0     0       0          0
1682319470.210993  wlan0: 15360905  278052    0    0    0     0          0      3015 3369467868 2242553    0    0    0     0       0          0
1682319470.311114  wlan0: 15360957  278053    0    0    0     0          0      3015 3369468400 2242555    0    0    0     0       0          0
1682319470.411231  wlan0: 15361061  278055    0    0    0     0          0      3015 3369468932 2242557    0    0    0     0       0          0
1682319470.511351  wlan0: 15361165  278057    0    0    0     0          0      3015 3369469464 2242559    0    0    0     0       0          0
1682319470.611475  wlan0: 15361217  278058    0    0    0     0          0      3015 3369469996 2242561    0    0    0     0       0          0
1682319470.711632  wlan0: 15361269  278059    0    0    0     0          0      3015 3369470528 2242563    0    0    0     0       0          0
1682319470.811738  wlan0: 15361321  278060    0    0    0     0          0      3015 3369471060 2242565    0    0    0     0       0          0
1682319470.911906  wlan0: 15361373  278061    0    0    0     0          0      3015 3369471592 2242567    0    0    0     0       0          0
1682319471.011999  wlan0: 15361425  278062    0    0    0     0          0      3015 3369472124 2242569    0    0    0     0       0          0
1682319471.112167  wlan0: 15361505  278064    0    0    0     0          0      3015 3369472698 2242572    0    0    0     0       0          0
1682319471.212039  wlan0: 15361557  278065    0    0    0     0          0      3015 3369473230 2242574    0    0    0     0       0          0
1682319471.312133  wlan0: 15361661  278067    0    0    0     0          0      3015 3369473762 2242576    0    0    0     0       0          0
1682319471.412265  wlan0: 15361777  278069    0    0    0     0          0      3015 3369474826 2242580    0    0    0     0       0          0
1682319471.512388  wlan0: 15361893  278071    0    0    0     0          0      3015 3369475516 2242583    0    0    0     0       0          0
1682319471.612540  wlan0: 15361945  278072    0    0    0     0          0      3015 3369476048 2242585    0    0    0     0       0          0
1682319471.712647  wlan0: 15361997  278073    0    0    0     0          0      3015 3369476580 2242587    0    0    0     0       0          0
1682319471.812769  wlan0: 15361997  278073    0    0    0     0          0      3015 3369477270 2242590    0    0    0     0       0          0
1682319471.912902  wlan0: 15362113  278075    0    0    0     0          0      3015 3369478268 2242593    0    0    0     0       0          0
1682319472.013029  wlan0: 15362217  278077    0    0    0     0          0      3015 3369478800 2242595    0    0    0     0       0          0
1682319472.113149  wlan0: 15362269  278078    0    0    0     0          0      3015 3369479332 2242597    0    0    0     0       0          0
1682319472.213287  wlan0: 15362321  278079    0    0    0     0          0      3015 3369479864 2242599    0    0    0     0       0          0
1682319472.313431  wlan0: 15362425  278081    0    0    0     0          0      3015 3369480396 2242601    0    0    0     0       0          0
1682319472.413531  wlan0: 15362477  278082    0    0    0     0          0      3015 3369480928 2242603    0    0    0     0       0          0
1682319472.513654  wlan0: 15362529  278083    0    0    0     0          0      3015 3369481460 2242605    0    0    0     0       0          0
1682319472.613784  wlan0: 15362581  278084    0    0    0     0          0      3015 3369481992 2242607    0    0    0     0       0          0
1682319472.713911  wlan0: 15362697  278086    0    0    0     0          0      3015 3369483056 2242611    0    0    0     0       0          0
1682319472.814036  wlan0: 15362749  278087    0    0    0     0          0      3015 3369483588 2242613    0    0    0     0       0          0
1682319472.914132  wlan0: 15362853  278089    0    0    0     0          0      3015 3369484120 2242615    0    0    0     0       0          0
1682319473.014295  wlan0: 15362969  278091    0    0    0     0          0      3015 3369485184 2242619    0    0    0     0       0          0
1682319473.114417  wlan0: 15363021  278092    0    0    0     0          0      3015 3369485716 2242621    0    0    0     0       0          0
1682319473.214485  wlan0: 15363073  278093    0    0    0     0          0      3015 3369486248 2242623    0    0    0     0       0          0
1682319473.314668  wlan0: 15363125  278094    0    0    0     0          0      3015 3369486780 2242625    0    0    0     0       0          0
1682319473.414797  wlan0: 15363229  278096    0    0    0     0          0      3015 3369487312 2242627    0    0    0     0       0          0
1682319473.514855  wlan0: 15363281  278097    0    0    0     0          0      3015 3369487844 2242629    0    0    0     0       0          0
1682319473.615045  wlan0: 15363385  278099    0    0    0     0          0      3015 3369488376 2242631    0    0    0     0       0          0
1682319473.715085  wlan0: 15363437  278100    0    0    0     0          0      3015 3369488908 2242633    0    0    0     0       0          0
1682319473.815291  wlan0: 15363541  278102    0    0    0     0          0      3015 3369489440 2242635    0    0    0     0       0          0
