frame_num,people_detected_count,processing_time
1,0,1.0419528484344482
2,0,0.601905107498169
3,0,0.5903463363647461
4,0,0.611015796661377
5,0,0.6246316432952881
6,0,0.6312627792358398
7,0,0.6317830085754395
8,0,0.628997802734375
9,0,0.6251115798950195
10,0,0.6181390285491943
11,0,0.6117033958435059
12,0,0.5883185863494873
13,0,0.6282296180725098
14,0,0.6219062805175781
15,0,0.6047835350036621
16,0,0.6002302169799805
17,0,0.6300599575042725
18,0,0.6226627826690674
19,0,0.6559422016143799
20,0,0.6114535331726074
21,0,0.6144347190856934
22,0,0.6200699806213379
23,0,0.5900030136108398
24,0,0.7914535999298096
25,0,0.6780743598937988
26,0,0.7809991836547852
27,0,0.7753791809082031
28,0,0.7471802234649658
29,0,0.7986795902252197
30,0,0.6271946430206299
31,0,0.5972368717193604
32,0,0.6401305198669434
33,0,0.6215119361877441
34,0,0.6302566528320312
35,0,0.5720169544219971
36,0,0.6249880790710449
37,0,0.6318230628967285
38,0,0.6035842895507812
39,1,0.5984492301940918
40,0,0.6247084140777588
41,0,0.6151974201202393
42,0,0.6347134113311768
43,0,0.6188700199127197
44,0,0.6264441013336182
45,0,0.6114480495452881
46,0,0.6135623455047607
47,0,0.6051652431488037
48,0,0.6209564208984375
49,0,0.6111679077148438
50,1,0.6200175285339355
51,0,0.6187963485717773
52,0,0.6250495910644531
53,0,0.600982666015625
54,0,0.6027307510375977
55,0,0.631267786026001
56,0,0.6095046997070312
57,0,0.6138584613800049
58,0,0.6007189750671387
59,0,0.6119987964630127
60,0,0.6331465244293213
61,0,0.609248161315918
62,0,0.584876537322998
63,0,0.6344680786132812
64,0,0.6221926212310791
65,0,0.6306171417236328
66,0,0.6223499774932861
67,0,0.6073849201202393
68,1,0.6242213249206543
69,1,0.6258683204650879
70,1,0.6128823757171631
71,1,0.6192152500152588
72,1,0.6104207038879395
73,0,0.6100175380706787
74,0,0.6286790370941162
75,0,0.6095144748687744
76,0,0.6091744899749756
77,1,0.601402997970581
78,1,0.6264946460723877
79,0,0.6206283569335938
80,1,0.6115150451660156
81,0,0.6203370094299316
82,0,0.6359989643096924
83,0,0.6015510559082031
84,0,0.6099734306335449
85,0,0.5975396633148193
86,0,0.610520601272583
87,0,0.616508960723877
88,0,0.6324107646942139
89,0,0.646965742111206
90,0,0.6097381114959717
91,0,0.5987136363983154
92,0,0.5957508087158203
93,0,0.6296420097351074
94,0,0.6118528842926025
95,0,0.6070833206176758
96,0,0.5934469699859619
97,0,0.6383171081542969
98,0,0.6033809185028076
99,0,0.5997147560119629
100,0,0.6036372184753418
101,0,0.6307389736175537
102,0,0.6122102737426758
103,0,0.6023540496826172
104,0,0.605522632598877
105,0,0.6214344501495361
106,0,0.6332988739013672
107,0,0.6217837333679199
108,0,0.5930898189544678
109,0,0.6312155723571777
110,0,0.6025984287261963
111,0,0.668097972869873
112,0,0.6053428649902344
113,0,0.6021699905395508
114,0,0.589008092880249
115,0,0.6161177158355713
116,0,0.6423976421356201
117,0,0.6164946556091309
118,0,0.6030340194702148
119,0,0.5863385200500488
120,0,0.6280972957611084
121,0,0.6216919422149658
122,0,0.6083929538726807
123,0,0.6101911067962646
124,0,0.6416089534759521
