seconds cpu user nice system idle iowait irq softirq steal guest guest_nice
1682315058.720028 cpu  4849 1 2272 85751 1846 0 4 0 0 0
1682315058.819906 cpu  4860 1 2273 85779 1846 0 4 0 0 0
1682315058.919987 cpu  4870 1 2273 85809 1846 0 4 0 0 0
1682315059.020209 cpu  4897 1 2275 85821 1846 0 4 0 0 0
1682315059.120646 cpu  4937 1 2275 85821 1846 0 4 0 0 0
1682315059.220783 cpu  4975 1 2277 85821 1846 0 4 0 0 0
1682315059.320721 cpu  5006 1 2278 85829 1846 0 4 0 0 0
1682315059.420800 cpu  5016 1 2278 85858 1846 0 4 0 0 0
1682315059.521281 cpu  5028 1 2278 85887 1846 0 4 0 0 0
1682315059.621845 cpu  5061 1 2282 85891 1846 0 4 0 0 0
1682315059.721743 cpu  5101 1 2282 85891 1846 0 4 0 0 0
1682315059.822209 cpu  5139 1 2283 85891 1846 0 4 0 0 0
1682315059.922076 cpu  5160 1 2284 85908 1846 0 4 0 0 0
1682315060.022154 cpu  5170 1 2284 85938 1846 0 4 0 0 0
1682315060.122355 cpu  5185 1 2287 85960 1846 0 4 0 0 0
1682315060.222689 cpu  5220 1 2291 85962 1846 0 4 0 0 0
1682315060.322848 cpu  5258 1 2292 85962 1846 0 4 0 0 0
1682315060.423202 cpu  5298 1 2293 85962 1846 0 4 0 0 0
1682315060.523048 cpu  5317 1 2294 85983 1846 0 4 0 0 0
1682315060.623130 cpu  5327 1 2294 86013 1846 0 4 0 0 0
1682315060.723344 cpu  5348 1 2294 86032 1846 0 4 0 0 0
1682315060.823767 cpu  5383 1 2298 86032 1846 0 4 0 0 0
1682315060.923835 cpu  5423 1 2298 86032 1846 0 4 0 0 0
1682315061.024058 cpu  5462 1 2299 86032 1846 0 4 0 0 0
1682315061.123891 cpu  5472 1 2300 86062 1846 0 4 0 0 0
1682315061.223979 cpu  5482 1 2300 86092 1846 0 4 0 0 0
1682315061.324944 cpu  5509 1 2303 86102 1846 0 4 0 0 0
1682315061.424687 cpu  5548 1 2304 86102 1846 0 4 0 0 0
1682315061.524794 cpu  5587 1 2305 86102 1846 0 4 0 0 0
1682315061.624878 cpu  5615 1 2308 86110 1846 0 4 0 0 0
1682315061.724792 cpu  5625 1 2308 86140 1846 0 4 0 0 0
1682315061.825355 cpu  5637 1 2308 86169 1846 0 4 0 0 0
1682315061.925194 cpu  5669 1 2312 86172 1846 0 4 0 0 0
1682315062.025424 cpu  5708 1 2313 86172 1846 0 4 0 0 0
1682315062.125830 cpu  5747 1 2316 86172 1846 0 4 0 0 0
1682315062.225676 cpu  5768 1 2316 86190 1846 0 4 0 0 0
1682315062.325742 cpu  5778 1 2317 86220 1846 0 4 0 0 0
1682315062.425925 cpu  5796 1 2318 86241 1846 0 4 0 0 0
1682315062.526056 cpu  5831 1 2322 86243 1846 0 4 0 0 0
1682315062.626221 cpu  5870 1 2323 86243 1846 0 4 0 0 0
1682315062.726585 cpu  5909 1 2324 86243 1846 0 4 0 0 0
1682315062.826474 cpu  5924 1 2325 86267 1846 0 4 0 0 0
1682315062.926555 cpu  5934 1 2325 86297 1846 0 4 0 0 0
1682315063.026714 cpu  5955 1 2327 86313 1846 0 4 0 0 0
1682315063.127127 cpu  5992 1 2328 86315 1846 0 4 0 0 0
1682315063.227197 cpu  6032 1 2328 86315 1846 0 4 0 0 0
1682315063.327196 cpu  6070 1 2329 86315 1846 0 4 0 0 0
1682315063.427311 cpu  6080 1 2329 86345 1846 0 4 0 0 0
