frame_num,people_detected_count,processing_time
1,1,2.2365329265594482
2,1,3.3969035148620605
3,1,2.257042169570923
4,0,0.4918389320373535
5,1,0.6906862258911133
6,1,0.26206541061401367
7,1,0.2076270580291748
8,1,0.20245361328125
9,1,0.22234106063842773
10,1,0.18574237823486328
11,1,0.23514056205749512
12,1,0.22192645072937012
13,1,0.19121170043945312
14,1,0.17465877532958984
15,1,0.17868518829345703
16,1,0.16944408416748047
17,1,0.19481635093688965
18,1,0.1698617935180664
19,1,0.17204570770263672
20,1,0.17160654067993164
21,1,0.18221497535705566
22,1,0.176375150680542
23,1,0.17335939407348633
24,1,0.17479896545410156
25,1,0.17478489875793457
26,1,0.1743764877319336
27,1,0.19621515274047852
28,1,0.17175078392028809
29,1,0.17645883560180664
30,1,0.21667075157165527
31,1,0.17600631713867188
32,1,0.2316446304321289
33,1,0.17035818099975586
34,1,0.16674423217773438
35,1,0.16658568382263184
36,1,0.17023754119873047
37,1,0.17716383934020996
38,1,0.18427467346191406
39,1,0.1870887279510498
40,1,0.16752195358276367
41,1,0.16878819465637207
42,1,0.18224501609802246
43,1,0.16807293891906738
44,1,0.16997289657592773
45,1,0.17094945907592773
46,1,0.18568992614746094
47,1,0.1745011806488037
48,1,0.17560768127441406
49,1,0.16658806800842285
50,1,0.19876646995544434
51,1,0.17001771926879883
52,1,0.17054224014282227
53,1,0.16757750511169434
54,1,0.1676642894744873
55,1,0.16907525062561035
56,1,0.16914629936218262
57,1,0.18540525436401367
58,1,0.17461562156677246
59,1,0.17020368576049805
60,1,0.16869306564331055
61,1,0.1677403450012207
62,1,0.1868898868560791
63,1,0.1737053394317627
64,1,0.17424774169921875
65,1,0.1800098419189453
66,1,0.17780208587646484
67,1,0.167724609375
68,1,0.1669158935546875
69,1,0.17470812797546387
70,1,0.18578171730041504
71,1,0.17112374305725098
72,1,0.1908557415008545
73,1,0.21518778800964355
74,1,0.1702272891998291
75,1,0.16554522514343262
76,1,0.16765475273132324
77,1,0.1696629524230957
78,1,0.17142319679260254
79,1,0.16550612449645996
80,1,0.16774773597717285
81,1,0.16850686073303223
82,1,0.16683530807495117
83,1,0.1749887466430664
84,1,0.16943025588989258
85,1,0.1730327606201172
86,1,0.16666555404663086
87,1,0.17798829078674316
88,1,0.17741823196411133
89,1,0.1688859462738037
90,1,0.23613715171813965
91,1,0.17662644386291504
92,1,0.17621135711669922
93,1,0.16873931884765625
94,1,0.16993165016174316
95,1,0.17072248458862305
96,1,0.1689150333404541
97,1,0.1665325164794922
98,1,0.16730141639709473
99,1,0.16870975494384766
100,1,0.17132163047790527
101,1,0.1697700023651123
102,1,0.17081594467163086
103,1,0.19949102401733398
104,1,0.16791176795959473
105,1,0.18022918701171875
106,1,0.16870450973510742
107,1,0.16997480392456055
108,1,0.17330670356750488
109,1,0.18791818618774414
110,1,0.18824076652526855
111,1,0.16703391075134277
112,1,0.17713356018066406
113,1,0.16892790794372559
114,1,0.16850662231445312
115,1,0.17209935188293457
116,1,0.16778206825256348
117,1,0.18322968482971191
118,1,0.16867995262145996
119,1,0.17000865936279297
120,1,0.1743769645690918
121,1,0.16716933250427246
122,1,0.16774344444274902
123,1,0.17399239540100098
124,1,0.16895246505737305
125,1,0.17209386825561523
126,1,0.16745638847351074
127,1,0.16825556755065918
128,1,0.16886329650878906
129,1,0.16742849349975586
130,1,0.16634488105773926
131,1,0.18703556060791016
132,1,0.17074060440063477
133,1,0.17125773429870605
134,1,0.16729187965393066
135,1,0.17079496383666992
136,1,0.16903066635131836
137,1,0.1707913875579834
138,1,0.17282724380493164
139,1,0.1714034080505371
140,1,0.1712813377380371
141,1,0.16936206817626953
142,1,0.18006014823913574
143,1,0.18354487419128418
144,1,0.17227697372436523
145,1,0.17560505867004395
146,1,0.17183160781860352
147,1,0.1678476333618164
148,1,0.17093133926391602
149,1,0.17018389701843262
150,1,0.1674351692199707
151,1,0.19871926307678223
152,1,0.24848127365112305
153,1,0.1755826473236084
154,1,0.17094826698303223
155,1,0.1735846996307373
156,1,0.1725327968597412
157,1,0.17142367362976074
158,1,0.16894841194152832
159,1,0.1721816062927246
160,1,0.1865546703338623
161,1,0.16979074478149414
162,1,0.17791175842285156
163,1,0.16922974586486816
164,1,0.17148303985595703
165,1,0.17373037338256836
166,1,0.1665818691253662
167,1,0.16804265975952148
168,1,0.17349648475646973
169,1,0.20882463455200195
170,1,0.18782401084899902
171,1,0.16882658004760742
172,1,0.1696946620941162
173,1,0.1686694622039795
174,1,0.16896772384643555
175,1,0.1813209056854248
176,1,0.17632746696472168
177,1,0.1726980209350586
178,1,0.16850829124450684
179,1,0.17199921607971191
180,1,0.17621374130249023
181,1,0.17159748077392578
182,1,0.17163419723510742
183,1,0.16853857040405273
184,1,0.16782736778259277
185,1,0.16884183883666992
186,1,0.1686241626739502
187,1,0.16791367530822754
188,1,0.17805099487304688
189,1,0.16820669174194336
190,1,0.16994118690490723
191,1,0.1828470230102539
192,1,0.1685476303100586
193,1,0.17677545547485352
194,1,0.183333158493042
195,1,0.18254947662353516
196,1,0.17106914520263672
197,1,0.17502665519714355
198,1,0.1960594654083252
199,1,0.5883817672729492
200,1,1.2534921169281006
201,1,0.5417194366455078
202,1,0.9686365127563477
203,0,1.81770920753479
204,1,1.3153812885284424
205,1,0.4431636333465576
206,1,0.23273110389709473
207,1,0.17583322525024414
208,1,0.1944444179534912
209,1,0.17687129974365234
210,1,0.1681513786315918
211,1,0.17467784881591797
212,1,0.17220759391784668
213,1,0.17888236045837402
214,1,0.17739391326904297
215,1,0.1674821376800537
216,1,0.17723441123962402
217,1,0.16296863555908203
218,1,0.16741466522216797
219,1,0.4874751567840576
220,1,0.7589221000671387
221,1,0.6407825946807861
222,1,0.474440336227417
223,1,0.4853858947753906
224,1,0.4985387325286865
225,1,0.5034496784210205
226,1,0.1763749122619629
227,1,0.16643762588500977
228,1,0.17102360725402832
229,1,0.1914830207824707
230,1,0.17237281799316406
231,1,0.1744534969329834
232,1,0.17905688285827637
233,1,0.1732470989227295
234,1,0.17110228538513184
235,1,0.17275738716125488
236,1,0.1694498062133789
237,0,0.17940759658813477
238,1,0.18454551696777344
239,1,0.18594098091125488
240,1,0.1709446907043457
241,1,0.18045520782470703
242,1,0.16873598098754883
243,1,0.16701507568359375
244,1,0.1756744384765625
245,1,0.1693253517150879
246,1,0.17923784255981445
247,0,0.16675853729248047
248,1,0.16765284538269043
249,1,0.1683213710784912
250,1,0.20023393630981445
251,1,0.16756010055541992
252,1,0.17395353317260742
253,1,0.16741943359375
254,1,0.1714611053466797
255,1,0.1823744773864746
256,1,0.1736469268798828
257,0,0.16837787628173828
258,1,0.16756701469421387
259,1,0.17090463638305664
260,1,0.16907644271850586
261,1,0.17199063301086426
262,1,0.1684103012084961
263,1,0.16986680030822754
264,1,0.18352866172790527
265,1,0.16690516471862793
266,1,0.16950774192810059
267,1,0.19224905967712402
268,1,0.20864129066467285
269,1,0.2390434741973877
270,1,0.18993353843688965
271,1,0.20076370239257812
272,1,0.19721531867980957
273,1,0.2081623077392578
274,1,0.17710208892822266
275,1,0.182814359664917
276,1,0.17717671394348145
277,1,0.17566227912902832
278,1,0.17391324043273926
279,1,0.17283987998962402
280,1,0.1708531379699707
281,1,0.17486953735351562
282,1,0.17189788818359375
283,1,0.1690349578857422
284,1,0.17183399200439453
285,1,0.1696627140045166
286,1,0.16927385330200195
287,1,0.16967344284057617
288,1,0.1812739372253418
289,1,0.21444988250732422
290,1,0.16849684715270996
291,1,0.17549514770507812
292,1,0.16983652114868164
293,1,0.1766648292541504
294,1,0.17084622383117676
295,1,0.16443538665771484
296,1,0.1663966178894043
297,1,0.17460250854492188
298,1,0.177384614944458
299,1,0.16299176216125488
