seconds cpu user nice system idle iowait irq softirq steal guest guest_nice
1668151559.340035 cpu  160863 22 6624 3247591 2206 0 470 0 0 0
1668151559.690225 cpu  160898 22 6625 3247695 2206 0 470 0 0 0
1668151560.040551 cpu  160940 22 6625 3247793 2206 0 470 0 0 0
1668151560.391201 cpu  161077 22 6626 3247795 2206 0 470 0 0 0
1668151560.741103 cpu  161216 22 6626 3247795 2206 0 470 0 0 0
1668151561.091289 cpu  161348 22 6628 3247801 2206 0 471 0 0 0
1668151561.441475 cpu  161487 22 6628 3247801 2206 0 471 0 0 0
1668151561.792488 cpu  161627 22 6628 3247801 2206 0 471 0 0 0
1668151562.142009 cpu  161763 22 6632 3247802 2206 0 471 0 0 0
1668151562.492208 cpu  161902 22 6632 3247802 2206 0 471 0 0 0
1668151562.842173 cpu  162043 22 6633 3247802 2206 0 471 0 0 0
1668151563.192640 cpu  162182 22 6633 3247802 2206 0 471 0 0 0
1668151563.542853 cpu  162322 22 6634 3247802 2206 0 471 0 0 0
1668151563.893014 cpu  162390 22 6634 3247873 2206 0 471 0 0 0
1668151564.243163 cpu  162426 22 6634 3247978 2206 0 471 0 0 0
1668151564.593490 cpu  162554 22 6634 3247987 2206 0 471 0 0 0
1668151564.943715 cpu  162694 22 6635 3247987 2206 0 471 0 0 0
1668151565.294007 cpu  162835 22 6635 3247987 2206 0 471 0 0 0
1668151565.644236 cpu  162970 22 6636 3247990 2206 0 471 0 0 0
1668151565.994470 cpu  163110 22 6637 3247990 2206 0 471 0 0 0
1668151566.344571 cpu  163161 22 6651 3248065 2206 0 471 0 0 0
1668151566.694471 cpu  163188 22 6659 3248170 2206 0 471 0 0 0
1668151567.044675 cpu  163217 22 6665 3248274 2206 0 471 0 0 0
1668151567.394867 cpu  163256 22 6668 3248370 2206 0 471 0 0 0
1668151567.745125 cpu  163358 22 6674 3248402 2206 0 471 0 0 0
1668151568.095307 cpu  163498 22 6675 3248402 2206 0 471 0 0 0
1668151568.445831 cpu  163637 22 6675 3248402 2206 0 471 0 0 0
1668151568.795763 cpu  163756 22 6676 3248422 2206 0 472 0 0 0
1668151569.146083 cpu  163860 22 6683 3248451 2206 0 472 0 0 0
1668151569.496094 cpu  163999 22 6684 3248451 2206 0 472 0 0 0
1668151569.846404 cpu  164139 22 6684 3248451 2206 0 472 0 0 0
1668151570.196591 cpu  164232 22 6686 3248496 2206 0 472 0 0 0
1668151570.546803 cpu  164370 22 6687 3248496 2206 0 472 0 0 0
1668151570.897002 cpu  164509 22 6688 3248496 2206 0 472 0 0 0
1668151571.247517 cpu  164648 22 6689 3248496 2206 0 472 0 0 0
1668151571.597738 cpu  164739 22 6690 3248543 2207 0 472 0 0 0
1668151571.948055 cpu  164879 22 6691 3248543 2207 0 472 0 0 0
1668151572.298516 cpu  165020 22 6691 3248543 2207 0 472 0 0 0
1668151572.648642 cpu  165159 22 6691 3248543 2207 0 472 0 0 0
1668151572.998484 cpu  165262 22 6692 3248580 2207 0 472 0 0 0
1668151573.348826 cpu  165400 22 6692 3248580 2207 0 473 0 0 0
1668151573.699111 cpu  165541 22 6693 3248580 2207 0 473 0 0 0
1668151574.049262 cpu  165635 22 6694 3248625 2207 0 473 0 0 0
1668151574.399673 cpu  165768 22 6694 3248631 2207 0 473 0 0 0
1668151574.749643 cpu  165907 22 6694 3248631 2207 0 473 0 0 0
1668151575.099941 cpu  166047 22 6695 3248631 2207 0 473 0 0 0
1668151575.450123 cpu  166137 22 6696 3248679 2207 0 473 0 0 0
1668151575.800477 cpu  166276 22 6696 3248679 2207 0 473 0 0 0
1668151576.150512 cpu  166416 22 6696 3248679 2207 0 473 0 0 0
1668151576.500854 cpu  166552 22 6697 3248681 2207 0 473 0 0 0
1668151576.850906 cpu  166644 22 6699 3248728 2208 0 473 0 0 0
1668151577.201141 cpu  166775 22 6702 3248732 2208 0 473 0 0 0
1668151577.551398 cpu  166915 22 6703 3248732 2208 0 473 0 0 0
1668151577.901628 cpu  167054 22 6704 3248732 2208 0 473 0 0 0
1668151578.251874 cpu  167143 22 6705 3248781 2208 0 473 0 0 0
1668151578.602044 cpu  167283 22 6706 3248781 2208 0 473 0 0 0
1668151578.951910 cpu  167422 22 6706 3248781 2208 0 473 0 0 0
1668151579.302290 cpu  167557 22 6706 3248787 2208 0 473 0 0 0
1668151579.652849 cpu  167654 22 6708 3248828 2208 0 473 0 0 0
1668151580.002976 cpu  167794 22 6709 3248828 2208 0 473 0 0 0
1668151580.353005 cpu  167933 22 6709 3248828 2208 0 473 0 0 0
1668151580.703285 cpu  168061 22 6710 3248840 2208 0 473 0 0 0
1668151581.053438 cpu  168166 22 6710 3248873 2208 0 473 0 0 0
1668151581.403662 cpu  168306 22 6711 3248873 2208 0 473 0 0 0
1668151581.753494 cpu  168444 22 6712 3248873 2208 0 473 0 0 0
1668151582.104042 cpu  168538 22 6713 3248920 2208 0 473 0 0 0
1668151582.454288 cpu  168678 22 6713 3248920 2208 0 473 0 0 0
1668151582.804394 cpu  168807 22 6713 3248929 2208 0 473 0 0 0
