seconds  face rx_bytes    rx_packets rx_errs rx_drop rx_fifo rx_frame rx_compressed rx_multicast tx_bytes    tx_packets tx_errs tx_drop tx_fifo tx_colls tx_carrier tx_compressed
1668151548.834986  wlan0 2685960   22162    0    0    0     0          0      4847  7570756   22875    0    0    0     0       0          0
1668151549.185024  wlan0 2686116   22165    0    0    0     0          0      4847  7571336   22877    0    0    0     0       0          0
1668151549.534921  wlan0 2686220   22167    0    0    0     0          0      4847  7571916   22879    0    0    0     0       0          0
1668151549.885077  wlan0 2686324   22169    0    0    0     0          0      4847  7572496   22881    0    0    0     0       0          0
1668151550.235162  wlan0 2686428   22171    0    0    0     0          0      4847  7573076   22883    0    0    0     0       0          0
1668151550.585294  wlan0 2686532   22173    0    0    0     0          0      4847  7573656   22885    0    0    0     0       0          0
1668151550.935585  wlan0 2686740   22177    0    0    0     0          0      4847  7574864   22889    0    0    0     0       0          0
1668151551.285857  wlan0 2686896   22180    0    0    0     0          0      4847  7575594   22892    0    0    0     0       0          0
1668151551.635780  wlan0 2687116   22184    0    0    0     0          0      4847  7577110   22898    0    0    0     0       0          0
1668151551.985921  wlan0 2687376   22188    0    0    0     0          0      4847  7577978   22902    0    0    0     0       0          0
1668151552.336035  wlan0 2687480   22190    0    0    0     0          0      4847  7578558   22904    0    0    0     0       0          0
1668151552.686384  wlan0 2687584   22192    0    0    0     0          0      4847  7579138   22906    0    0    0     0       0          0
1668151553.036606  wlan0 2687688   22194    0    0    0     0          0      4847  7579718   22908    0    0    0     0       0          0
1668151553.386788  wlan0 2687856   22197    0    0    0     0          0      4847  7580480   22911    0    0    0     0       0          0
1668151553.737004  wlan0 2687972   22199    0    0    0     0          0      4847  7581640   22915    0    0    0     0       0          0
1668151554.087125  wlan0 2688076   22201    0    0    0     0          0      4847  7582220   22917    0    0    0     0       0          0
1668151554.437406  wlan0 2688180   22203    0    0    0     0          0      4847  7582800   22919    0    0    0     0       0          0
1668151554.787513  wlan0 2688232   22204    0    0    0     0          0      4847  7583254   22920    0    0    0     0       0          0
1668151555.137666  wlan0 2688284   22205    0    0    0     0          0      4847  7583708   22921    0    0    0     0       0          0
1668151555.487873  wlan0 2688284   22205    0    0    0     0          0      4847  7584162   22922    0    0    0     0       0          0
1668151555.838061  wlan0 2688472   22208    0    0    0     0          0      4847  7585524   22925    0    0    0     0       0          0
1668151556.188067  wlan0 2688524   22209    0    0    0     0          0      4847  7585978   22926    0    0    0     0       0          0
1668151556.538178  wlan0 2688576   22210    0    0    0     0          0      4847  7586432   22927    0    0    0     0       0          0
1668151556.888621  wlan0 2688628   22211    0    0    0     0          0      4847  7586886   22928    0    0    0     0       0          0
1668151557.238718  wlan0 2688680   22212    0    0    0     0          0      4847  7587406   22930    0    0    0     0       0          0
1668151557.588858  wlan0 2688680   22212    0    0    0     0          0      4847  7588168   22933    0    0    0     0       0          0
1668151557.939113  wlan0 2688680   22212    0    0    0     0          0      4847  7588658   22934    0    0    0     0       0          0
1668151558.289314  wlan0 2688812   22215    0    0    0     0          0      4847  7589614   22936    0    0    0     0       0          0
1668151558.639518  wlan0 2688812   22215    0    0    0     0          0      4847  7590376   22939    0    0    0     0       0          0
1668151558.989658  wlan0 2688916   22217    0    0    0     0          0      4847  7591356   22941    0    0    0     0       0          0
1668151559.339819  wlan0 2689020   22219    0    0    0     0          0      4847  7591936   22943    0    0    0     0       0          0
1668151559.690002  wlan0 2689124   22221    0    0    0     0          0      4847  7592516   22945    0    0    0     0       0          0
1668151560.040312  wlan0 2689228   22223    0    0    0     0          0      4847  7593096   22947    0    0    0     0       0          0
1668151560.390558  wlan0 2689332   22225    0    0    0     0          0      4847  7593676   22949    0    0    0     0       0          0
1668151560.740802  wlan0 2689332   22225    0    0    0     0          0      4847  7594438   22952    0    0    0     0       0          0
1668151561.091038  wlan0 2689332   22225    0    0    0     0          0      4847  7595908   22955    0    0    0     0       0          0
1668151561.441227  wlan0 2689332   22225    0    0    0     0          0      4847  7595908   22955    0    0    0     0       0          0
1668151561.791654  wlan0 2689332   22225    0    0    0     0          0      4847  7596798   22956    0    0    0     0       0          0
1668151562.141699  wlan0 2689332   22225    0    0    0     0          0      4847  7596798   22956    0    0    0     0       0          0
1668151562.491910  wlan0 2689332   22225    0    0    0     0          0      4847  7596798   22956    0    0    0     0       0          0
1668151562.842031  wlan0 2689566   22228    0    0    0     0          0      4847  7597976   22959    0    0    0     0       0          0
1668151563.192326  wlan0 2689566   22228    0    0    0     0          0      4847  7597976   22959    0    0    0     0       0          0
1668151563.542579  wlan0 2689566   22228    0    0    0     0          0      4847  7597976   22959    0    0    0     0       0          0
1668151563.892769  wlan0 2689566   22228    0    0    0     0          0      4847  7597976   22959    0    0    0     0       0          0
1668151564.242935  wlan0 2689566   22228    0    0    0     0          0      4847  7597976   22959    0    0    0     0       0          0
1668151564.593198  wlan0 2689566   22228    0    0    0     0          0      4847  7597976   22959    0    0    0     0       0          0
1668151564.943433  wlan0 2689566   22228    0    0    0     0          0      4847  7597976   22959    0    0    0     0       0          0
1668151565.293671  wlan0 2689566   22228    0    0    0     0          0      4847  7597976   22959    0    0    0     0       0          0
1668151565.643893  wlan0 2689722   22231    0    0    0     0          0      4847  7604138   22964    0    0    0     0       0          0
1668151565.994187  wlan0 2689774   22232    0    0    0     0          0      4847  7605046   22966    0    0    0     0       0          0
1668151566.344339  wlan0 2689826   22233    0    0    0     0          0      4847  7605500   22967    0    0    0     0       0          0
1668151566.695065  wlan0 2689930   22235    0    0    0     0          0      4847  7606444   22971    0    0    0     0       0          0
1668151567.045062  wlan0 2690034   22237    0    0    0     0          0      4847  7607300   22975    0    0    0     0       0          0
1668151567.395275  wlan0 2690202   22240    0    0    0     0          0      4847  7608366   22978    0    0    0     0       0          0
1668151567.745976  wlan0 2690254   22241    0    0    0     0          0      4847  7609002   22980    0    0    0     0       0          0
1668151568.095880  wlan0 2690254   22241    0    0    0     0          0      4847  7609798   22982    0    0    0     0       0          0
1668151568.446512  wlan0 2690254   22241    0    0    0     0          0      4847  7610288   22983    0    0    0     0       0          0
1668151568.796567  wlan0 2690410   22244    0    0    0     0          0      4847  7612304   22987    0    0    0     0       0          0
1668151569.146899  wlan0 2690566   22247    0    0    0     0          0      4847  7613146   22990    0    0    0     0       0          0
1668151569.496431  wlan0 2690670   22249    0    0    0     0          0      4847  7613726   22992    0    0    0     0       0          0
1668151569.847247  wlan0 2690774   22251    0    0    0     0          0      4847  7614306   22994    0    0    0     0       0          0
1668151570.197540  wlan0 2690994   22255    0    0    0     0          0      4847  7615546   22998    0    0    0     0       0          0
1668151570.547413  wlan0 2691098   22257    0    0    0     0          0      4847  7616126   23000    0    0    0     0       0          0
1668151570.897429  wlan0 2691214   22259    0    0    0     0          0      4847  7617104   23003    0    0    0     0       0          0
1668151571.247254  wlan0 2691318   22261    0    0    0     0          0      4847  7617690   23005    0    0    0     0       0          0
1668151571.597471  wlan0 2691370   22262    0    0    0     0          0      4847  7618406   23007    0    0    0     0       0          0
1668151571.947833  wlan0 2691474   22264    0    0    0     0          0      4847  7619122   23009    0    0    0     0       0          0
1668151572.298201  wlan0 2691526   22265    0    0    0     0          0      4847  7619576   23010    0    0    0     0       0          0
1668151572.648357  wlan0 2691578   22266    0    0    0     0          0      4847  7620030   23011    0    0    0     0       0          0
1668151572.998333  wlan0 2691630   22267    0    0    0     0          0      4847  7621208   23014    0    0    0     0       0          0
1668151573.348574  wlan0 2691734   22269    0    0    0     0          0      4847  7621662   23015    0    0    0     0       0          0
1668151573.698835  wlan0 2691786   22270    0    0    0     0          0      4847  7622116   23016    0    0    0     0       0          0
1668151574.049020  wlan0 2691968   22273    0    0    0     0          0      4847  7622840   23018    0    0    0     0       0          0
1668151574.399395  wlan0 2692176   22276    0    0    0     0          0      4847  7623582   23021    0    0    0     0       0          0
1668151574.749432  wlan0 2692228   22277    0    0    0     0          0      4847  7624036   23022    0    0    0     0       0          0
1668151575.099672  wlan0 2692280   22278    0    0    0     0          0      4847  7624490   23023    0    0    0     0       0          0
1668151575.449885  wlan0 2692332   22279    0    0    0     0          0      4847  7625214   23025    0    0    0     0       0          0
1668151575.800133  wlan0 2692436   22281    0    0    0     0          0      4847  7625668   23026    0    0    0     0       0          0
1668151576.150264  wlan0 2692488   22282    0    0    0     0          0      4847  7626122   23027    0    0    0     0       0          0
1668151576.500483  wlan0 2692540   22283    0    0    0     0          0      4847  7626576   23028    0    0    0     0       0          0
1668151576.850664  wlan0 2692644   22285    0    0    0     0          0      4847  7627300   23030    0    0    0     0       0          0
1668151577.200869  wlan0 2692764   22287    0    0    0     0          0      4847  7627754   23031    0    0    0     0       0          0
1668151577.551135  wlan0 2692816   22288    0    0    0     0          0      4847  7628208   23032    0    0    0     0       0          0
1668151577.901359  wlan0 2692868   22289    0    0    0     0          0      4847  7628662   23033    0    0    0     0       0          0
1668151578.251564  wlan0 2692972   22291    0    0    0     0          0      4847  7629378   23035    0    0    0     0       0          0
1668151578.601811  wlan0 2693024   22292    0    0    0     0          0      4847  7629832   23036    0    0    0     0       0          0
1668151578.951807  wlan0 2693076   22293    0    0    0     0          0      4847  7630286   23037    0    0    0     0       0          0
1668151579.302080  wlan0 2693128   22294    0    0    0     0          0      4847  7630740   23038    0    0    0     0       0          0
1668151579.652577  wlan0 2693232   22296    0    0    0     0          0      4847  7631464   23040    0    0    0     0       0          0
1668151580.002683  wlan0 2693284   22297    0    0    0     0          0      4847  7631918   23041    0    0    0     0       0          0
1668151580.352784  wlan0 2693336   22298    0    0    0     0          0      4847  7632372   23042    0    0    0     0       0          0
1668151580.702901  wlan0 2693388   22299    0    0    0     0          0      4847  7632826   23043    0    0    0     0       0          0
1668151581.053187  wlan0 2693492   22301    0    0    0     0          0      4847  7633550   23045    0    0    0     0       0          0
1668151581.403416  wlan0 2693544   22302    0    0    0     0          0      4847  7634004   23046    0    0    0     0       0          0
1668151581.753388  wlan0 2693596   22303    0    0    0     0          0      4847  7634458   23047    0    0    0     0       0          0
1668151582.103782  wlan0 2693700   22305    0    0    0     0          0      4847  7635182   23049    0    0    0     0       0          0
1668151582.454025  wlan0 2693809   22307    0    0    0     0          0      4847  7635636   23050    0    0    0     0       0          0
1668151582.804178  wlan0 2693861   22308    0    0    0     0          0      4847  7636090   23051    0    0    0     0       0          0
1668151583.154402  wlan0 2693913   22309    0    0    0     0          0      4847  7636544   23052    0    0    0     0       0          0
1668151583.504596  wlan0 2694017   22311    0    0    0     0          0      4847  7637268   23054    0    0    0     0       0          0
1668151583.854860  wlan0 2694069   22312    0    0    0     0          0      4847  7637722   23055    0    0    0     0       0          0
1668151584.205014  wlan0 2694121   22313    0    0    0     0          0      4847  7638176   23056    0    0    0     0       0          0
1668151584.555231  wlan0 2694173   22314    0    0    0     0          0      4847  7638630   23057    0    0    0     0       0          0
1668151584.905562  wlan0 2694277   22316    0    0    0     0          0      4847  7639354   23059    0    0    0     0       0          0
1668151585.255713  wlan0 2694329   22317    0    0    0     0          0      4847  7639808   23060    0    0    0     0       0          0
1668151585.605938  wlan0 2694381   22318    0    0    0     0          0      4847  7640262   23061    0    0    0     0       0          0
1668151585.956031  wlan0 2694755   22323    0    0    0     0          0      4847  7641094   23065    0    0    0     0       0          0
1668151586.306268  wlan0 2694859   22325    0    0    0     0          0      4847  7641818   23067    0    0    0     0       0          0
1668151586.656678  wlan0 2694911   22326    0    0    0     0          0      4847  7642272   23068    0    0    0     0       0          0
1668151587.006799  wlan0 2694963   22327    0    0    0     0          0      4847  7642726   23069    0    0    0     0       0          0
1668151587.356876  wlan0 2695015   22328    0    0    0     0          0      4847  7643180   23070    0    0    0     0       0          0
1668151587.707154  wlan0 2695119   22330    0    0    0     0          0      4847  7643904   23072    0    0    0     0       0          0
1668151588.057541  wlan0 2695171   22331    0    0    0     0          0      4847  7644358   23073    0    0    0     0       0          0
1668151588.407698  wlan0 2695223   22332    0    0    0     0          0      4847  7644812   23074    0    0    0     0       0          0
1668151588.758082  wlan0 2695327   22334    0    0    0     0          0      4847  7645536   23076    0    0    0     0       0          0
1668151589.108175  wlan0 2695901   22339    0    0    0     0          0      4851  7645990   23077    0    0    0     0       0          0
1668151589.458364  wlan0 2695953   22340    0    0    0     0          0      4851  7646444   23078    0    0    0     0       0          0
1668151589.808510  wlan0 2696005   22341    0    0    0     0          0      4851  7646898   23079    0    0    0     0       0          0
1668151590.158772  wlan0 2696057   22342    0    0    0     0          0      4851  7647622   23081    0    0    0     0       0          0
1668151590.509202  wlan0 2696651   22347    0    0    0     0          0      4854  7648346   23083    0    0    0     0       0          0
1668151590.859355  wlan0 2696703   22348    0    0    0     0          0      4854  7648800   23084    0    0    0     0       0          0
1668151591.209445  wlan0 2696755   22349    0    0    0     0          0      4854  7649254   23085    0    0    0     0       0          0
1668151591.559738  wlan0 2696859   22351    0    0    0     0          0      4854  7649978   23087    0    0    0     0       0          0
1668151591.909965  wlan0 2696911   22352    0    0    0     0          0      4854  7650432   23088    0    0    0     0       0          0
1668151592.260144  wlan0 2697957   22358    0    0    0     0          0      4859  7650886   23089    0    0    0     0       0          0
