seconds cpu user nice system idle iowait irq softirq steal guest guest_nice
1682631105.668731 cpu  97991 0 6255 247719 1864 0 416 0 0 0
1682631106.168848 cpu  98071 0 6264 247830 1864 0 416 0 0 0
1682631106.668929 cpu  98161 0 6271 247933 1864 0 417 0 0 0
1682631107.169188 cpu  98208 0 6279 248077 1864 0 418 0 0 0
1682631107.669399 cpu  98296 0 6286 248183 1864 0 418 0 0 0
1682631108.169727 cpu  98354 0 6291 248318 1865 0 418 0 0 0
1682631108.669590 cpu  98433 0 6295 248435 1865 0 418 0 0 0
1682631109.169657 cpu  98508 0 6297 248554 1865 0 419 0 0 0
1682631109.669765 cpu  98587 0 6307 248666 1865 0 419 0 0 0
1682631110.169879 cpu  98680 0 6314 248765 1865 0 419 0 0 0
1682631110.669974 cpu  98722 0 6321 248915 1865 0 419 0 0 0
1682631111.170501 cpu  98804 0 6321 249033 1865 0 419 0 0 0
1682631111.670436 cpu  98872 0 6323 249161 1865 0 420 0 0 0
1682631112.170497 cpu  98950 0 6324 249282 1865 0 420 0 0 0
1682631112.670485 cpu  99025 0 6326 249404 1865 0 420 0 0 0
1682631113.170612 cpu  99107 0 6328 249519 1865 0 420 0 0 0
1682631113.670693 cpu  99192 0 6330 249630 1865 0 421 0 0 0
1682631114.170832 cpu  99269 0 6332 249750 1865 0 421 0 0 0
1682631114.670919 cpu  99366 0 6335 249852 1865 0 421 0 0 0
1682631115.171052 cpu  99408 0 6342 250000 1865 0 421 0 0 0
1682631115.671266 cpu  99482 0 6348 250121 1865 0 421 0 0 0
1682631116.171441 cpu  99559 0 6351 250240 1865 0 422 0 0 0
1682631116.671495 cpu  99636 0 6354 250360 1865 0 422 0 0 0
1682631117.171578 cpu  99714 0 6360 250474 1865 0 422 0 0 0
1682631117.671711 cpu  99783 0 6370 250594 1865 0 422 0 0 0
1682631118.171786 cpu  99878 0 6376 250692 1865 0 422 0 0 0
1682631118.671936 cpu  99916 0 6382 250845 1865 0 422 0 0 0
1682631119.172168 cpu  99987 0 6383 250972 1865 0 422 0 0 0
1682631119.672922 cpu  100058 0 6385 251097 1865 0 423 0 0 0
1682631120.172702 cpu  100146 0 6387 251208 1865 0 423 0 0 0
1682631120.672690 cpu  100220 0 6390 251327 1865 0 423 0 0 0
1682631121.172801 cpu  100296 0 6399 251441 1865 0 423 0 0 0
1682631121.672873 cpu  100390 0 6406 251540 1865 0 423 0 0 0
1682631122.173011 cpu  100432 0 6412 251690 1865 0 423 0 0 0
1682631122.673266 cpu  100511 0 6419 251805 1865 0 423 0 0 0
1682631123.173455 cpu  100578 0 6422 251933 1865 0 424 0 0 0
1682631123.673514 cpu  100653 0 6429 252050 1865 0 424 0 0 0
1682631124.173514 cpu  100731 0 6437 252163 1865 0 424 0 0 0
1682631124.673618 cpu  100810 0 6445 252276 1866 0 424 0 0 0
1682631125.173701 cpu  100902 0 6452 252376 1866 0 424 0 0 0
1682631125.673833 cpu  100943 0 6460 252526 1866 0 424 0 0 0
1682631126.174265 cpu  101018 0 6466 252646 1866 0 424 0 0 0
1682631126.674233 cpu  101093 0 6472 252764 1866 0 424 0 0 0
1682631127.174314 cpu  101165 0 6476 252888 1866 0 424 0 0 0
1682631127.674345 cpu  101243 0 6479 253005 1866 0 426 0 0 0
1682631128.174485 cpu  101320 0 6489 253118 1866 0 426 0 0 0
1682631128.674697 cpu  101420 0 6498 253207 1866 0 426 0 0 0
1682631129.174788 cpu  101464 0 6507 253354 1866 0 426 0 0 0
1682631129.674973 cpu  101535 0 6513 253476 1866 0 426 0 0 0
1682631130.175443 cpu  101602 0 6516 253606 1866 0 426 0 0 0
1682631130.675394 cpu  101682 0 6524 253717 1866 0 426 0 0 0
1682631131.175482 cpu  101763 0 6531 253828 1866 0 427 0 0 0
1682631131.675641 cpu  101833 0 6537 253952 1866 0 427 0 0 0
1682631132.175817 cpu  101924 0 6543 254055 1866 0 427 0 0 0
1682631132.675910 cpu  101976 0 6552 254191 1866 0 428 0 0 0
1682631133.176286 cpu  102044 0 6556 254319 1866 0 428 0 0 0
1682631133.676573 cpu  102122 0 6565 254435 1866 0 428 0 0 0
1682631134.176547 cpu  102199 0 6572 254550 1866 0 428 0 0 0
1682631134.676625 cpu  102279 0 6580 254661 1866 0 429 0 0 0
1682631135.176763 cpu  102356 0 6587 254776 1866 0 429 0 0 0
1682631135.677182 cpu  102450 0 6594 254875 1866 0 429 0 0 0
1682631136.177152 cpu  102490 0 6600 255027 1866 0 431 0 0 0
1682631136.677263 cpu  102559 0 6601 255157 1866 0 431 0 0 0
1682631137.177358 cpu  102624 0 6608 255283 1866 0 431 0 0 0
1682631137.677492 cpu  102666 0 6614 255434 1866 0 431 0 0 0
1682631138.177673 cpu  102742 0 6620 255553 1866 0 431 0 0 0
1682631138.677724 cpu  102796 0 6622 255697 1866 0 432 0 0 0
1682631139.177851 cpu  102796 0 6622 255895 1866 0 432 0 0 0
1682631139.678473 cpu  102801 0 6622 256088 1867 0 432 0 0 0
1682631140.178266 cpu  102880 0 6629 256202 1867 0 432 0 0 0
1682631140.678322 cpu  102963 0 6630 256317 1867 0 432 0 0 0
1682631141.178643 cpu  102983 0 6634 256489 1867 0 432 0 0 0
1682631141.678618 cpu  103053 0 6642 256613 1867 0 432 0 0 0
1682631142.178687 cpu  103132 0 6648 256727 1867 0 433 0 0 0
1682631142.678908 cpu  103202 0 6655 256848 1867 0 433 0 0 0
1682631143.179083 cpu  103294 0 6662 256948 1867 0 433 0 0 0
1682631143.679133 cpu  103340 0 6669 257093 1867 0 435 0 0 0
1682631144.179202 cpu  103406 0 6671 257223 1867 0 435 0 0 0
1682631144.679874 cpu  103476 0 6678 257345 1867 0 435 0 0 0
1682631145.179609 cpu  103559 0 6684 257455 1867 0 435 0 0 0
1682631145.679682 cpu  103643 0 6689 257563 1867 0 436 0 0 0
1682631146.179833 cpu  103704 0 6696 257693 1867 0 436 0 0 0
1682631146.680073 cpu  103796 0 6702 257797 1867 0 436 0 0 0
1682631147.180397 cpu  103842 0 6711 257943 1868 0 438 0 0 0
1682631147.680322 cpu  103914 0 6714 258066 1868 0 438 0 0 0
1682631148.180395 cpu  103985 0 6725 258186 1868 0 438 0 0 0
1682631148.680572 cpu  104063 0 6736 258294 1868 0 438 0 0 0
1682631149.180532 cpu  104153 0 6741 258400 1868 0 438 0 0 0
1682631149.680649 cpu  104198 0 6752 258545 1868 0 438 0 0 0
1682631150.180888 cpu  104289 0 6756 258650 1868 0 438 0 0 0
1682631150.681250 cpu  104344 0 6762 258787 1868 0 438 0 0 0
1682631151.181201 cpu  104415 0 6767 258910 1868 0 438 0 0 0
1682631151.681278 cpu  104489 0 6778 259026 1868 0 439 0 0 0
1682631152.181396 cpu  104570 0 6784 259138 1868 0 439 0 0 0
1682631152.681479 cpu  104661 0 6789 259240 1868 0 439 0 0 0
1682631153.181614 cpu  104707 0 6795 259387 1868 0 439 0 0 0
1682631153.681813 cpu  104785 0 6801 259502 1868 0 439 0 0 0
1682631154.182043 cpu  104851 0 6805 259629 1868 0 439 0 0 0
1682631154.682078 cpu  104922 0 6810 259752 1868 0 439 0 0 0
1682631155.182162 cpu  104998 0 6818 259866 1868 0 439 0 0 0
1682631155.682273 cpu  105073 0 6824 259985 1868 0 439 0 0 0
1682631156.182350 cpu  105168 0 6830 260083 1868 0 439 0 0 0
1682631156.682506 cpu  105208 0 6840 260233 1868 0 440 0 0 0
1682631157.182699 cpu  105276 0 6846 260359 1868 0 440 0 0 0
1682631157.683179 cpu  105351 0 6851 260477 1868 0 440 0 0 0
1682631158.183079 cpu  105427 0 6860 260592 1868 0 440 0 0 0
1682631158.683161 cpu  105504 0 6871 260704 1868 0 441 0 0 0
1682631159.183297 cpu  105576 0 6879 260823 1868 0 441 0 0 0
1682631159.683530 cpu  105671 0 6885 260922 1868 0 441 0 0 0
1682631160.183590 cpu  105710 0 6894 261073 1868 0 441 0 0 0
1682631160.684020 cpu  105776 0 6898 261203 1868 0 441 0 0 0
1682631161.184544 cpu  105847 0 6903 261324 1868 0 441 0 0 0
1682631161.684259 cpu  105928 0 6911 261434 1868 0 441 0 0 0
1682631162.184363 cpu  106011 0 6918 261545 1868 0 441 0 0 0
1682631162.684537 cpu  106071 0 6928 261675 1868 0 442 0 0 0
1682631163.184804 cpu  106162 0 6933 261780 1868 0 442 0 0 0
1682631163.684835 cpu  106208 0 6939 261925 1869 0 443 0 0 0
1682631164.184884 cpu  106284 0 6943 262044 1869 0 443 0 0 0
1682631164.684953 cpu  106358 0 6952 262163 1869 0 444 0 0 0
1682631165.185069 cpu  106440 0 6956 262275 1869 0 444 0 0 0
1682631165.685151 cpu  106529 0 6964 262379 1869 0 444 0 0 0
1682631166.185270 cpu  106574 0 6971 262526 1869 0 444 0 0 0
1682631166.685443 cpu  106654 0 6978 262639 1869 0 444 0 0 0
1682631167.185659 cpu  106719 0 6984 262766 1869 0 444 0 0 0
1682631167.685688 cpu  106790 0 6990 262890 1869 0 444 0 0 0
1682631168.185774 cpu  106866 0 6999 263005 1869 0 445 0 0 0
1682631168.685881 cpu  106944 0 7004 263121 1869 0 445 0 0 0
1682631169.185969 cpu  107035 0 7010 263222 1869 0 445 0 0 0
1682631169.686109 cpu  107083 0 7016 263366 1869 0 446 0 0 0
1682631170.186280 cpu  107171 0 7024 263471 1869 0 446 0 0 0
1682631170.686684 cpu  107229 0 7029 263606 1869 0 446 0 0 0
1682631171.186634 cpu  107302 0 7035 263728 1869 0 446 0 0 0
1682631171.686707 cpu  107378 0 7041 263845 1869 0 446 0 0 0
1682631172.186810 cpu  107456 0 7048 263959 1869 0 446 0 0 0
1682631172.686895 cpu  107548 0 7056 264060 1869 0 446 0 0 0
1682631173.187021 cpu  107588 0 7063 264210 1869 0 446 0 0 0
1682631173.687218 cpu  107664 0 7069 264327 1869 0 446 0 0 0
1682631174.187344 cpu  107732 0 7074 264453 1870 0 447 0 0 0
1682631174.687413 cpu  107810 0 7081 264570 1870 0 447 0 0 0
1682631175.187498 cpu  107887 0 7090 264683 1870 0 449 0 0 0
1682631175.687608 cpu  107963 0 7098 264798 1870 0 449 0 0 0
1682631176.187685 cpu  108058 0 7104 264897 1870 0 449 0 0 0
1682631176.687839 cpu  108094 0 7111 265052 1870 0 449 0 0 0
1682631177.187935 cpu  108162 0 7112 265183 1870 0 449 0 0 0
1682631177.688600 cpu  108233 0 7120 265303 1870 0 449 0 0 0
1682631178.188389 cpu  108315 0 7127 265414 1870 0 449 0 0 0
1682631178.688456 cpu  108400 0 7132 265523 1870 0 450 0 0 0
1682631179.188591 cpu  108472 0 7140 265642 1870 0 450 0 0 0
1682631179.688734 cpu  108567 0 7145 265742 1870 0 450 0 0 0
1682631180.188893 cpu  108610 0 7152 265889 1870 0 450 0 0 0
1682631180.688927 cpu  108678 0 7154 266021 1870 0 450 0 0 0
1682631181.189352 cpu  108749 0 7162 266139 1870 0 451 0 0 0
